,ORF,gene_length,gene_distance_to_end_of_chromosome_near_end,gene_distance_to_end_of_chromosome_far_end
1570,YNL187W,1301,0.36922564102564104,0.37060128205128207
1571,YNL188W,1628,0.3670628205128205,0.36873076923076925
1572,YNL189W,614,0.36443717948717946,0.366524358974359
1573,YNL190W,1073,0.36204615384615385,0.36283333333333334
1574,YNL191W,3395,0.3595294871794872,0.3609051282051282
1575,YNL192W,1676,0.35449102564102564,0.35884358974358976
1576,YNL193W,905,0.3517551282051282,0.3539038461538462
1577,YNL194C,785,0.34962948717948716,0.3507897435897436
1578,YNL195C,896,0.3481076923076923,0.3491141025641026
1579,YNL196C,1985,0.3465076923076923,0.34765641025641025
1580,YNL197C,1604,0.34308846153846156,0.34563333333333335
1581,YNL199C,740,0.33965,0.34170641025641024
1582,YNL200C,2576,0.3380948717948718,0.3390435897435897
1583,YNL201C,878,0.33413846153846155,0.3374410256410256
1584,YNL202W,902,0.33279358974358975,0.33391923076923075
1585,YNL204C,1367,0.33125128205128207,0.3324076923076923
1586,YNL206C,1277,0.32921666666666666,0.3309692307692308
1587,YNL207W,599,0.32737692307692307,0.3290141025641026
1588,YNL208W,1841,0.3261782051282051,0.32694615384615383
1589,YNL209W,812,0.3231538461538462,0.32551410256410257
1590,YNL210W,260,0.3217076923076923,0.32274871794871796
1591,YNL211C,2348,0.3205846153846154,0.3209179487179487
1592,YNL212W,644,0.3172589743589744,0.32026923076923075
1593,YNL213C,599,0.315975641025641,0.31680128205128205
1594,YNL214W,962,0.3148948717948718,0.3156628205128205
1595,YNL215W,2483,0.3134217948717949,0.3146551282051282
1596,YNL216W,980,0.30985897435897436,0.3130423076923077
1597,YNL217W,1763,0.30811794871794873,0.309374358974359
1598,YNL218W,1667,0.30543461538461536,0.3076948717948718
1599,YNL219C,1301,0.3025602564102564,0.3046974358974359
1600,YNL220W,2627,0.3005307692307692,0.30219871794871794
1601,YNL221C,620,0.2962423076923077,0.2996102564102564
1602,YNL222W,1484,0.29371153846153847,0.2945064102564103
1603,YNL223W,2303,0.29150128205128206,0.2934038461538461
1604,YNL224C,1745,0.28820128205128204,0.29115384615384615
1605,YNL225C,1772,0.2855448717948718,0.28778205128205125
1606,YNL227C,1064,0.2828974358974359,0.2851692307692308
1607,YNL229C,1139,0.28094615384615385,0.2823102564102564
1608,YNL230C,1055,0.2788769230769231,0.2803371794871795
1609,YNL231C,878,0.2769076923076923,0.2782602564102564
1610,YNL232W,2678,0.2755435897435897,0.2766692307692308
1611,YNL233W,1280,0.27169615384615386,0.27512948717948715
1612,YNL234W,2924,0.26953076923076924,0.2711717948717949
1613,YNL236W,1379,0.26529615384615385,0.2690448717948718
1614,YNL237W,2444,0.26306282051282054,0.26483076923076926
1615,YNL238W,1364,0.259524358974359,0.2626576923076923
1616,YNL239W,1475,0.25714102564102564,0.2588897435897436
1617,YNL240C,1517,0.25449102564102566,0.25638205128205127
1618,YNL241C,4778,0.25182948717948717,0.25377435897435896
1619,YNL242W,2906,0.24528846153846154,0.25141410256410257
1620,YNL243W,326,0.2410923076923077,0.2448179487179487
1621,YNL244C,539,0.2399628205128205,0.24038076923076923
1622,YNL245C,889,0.23890641025641027,0.2395974358974359
1623,YNL246W,2303,0.2377705128205128,0.2389102564102564
1624,YNL247W,1247,0.23445641025641026,0.23740897435897437
1625,YNL248C,1628,0.23251538461538462,0.23411410256410256
1626,YNL249C,3938,0.22999358974358974,0.23208076923076923
1627,YNL250W,1727,0.22488589743589743,0.22993461538461538
1628,YNL251C,845,0.22126794871794872,0.22348205128205129
1629,YNL252C,1268,0.2197974358974359,0.22088076923076924
1630,YNL253W,1205,0.21797307692307694,0.21959871794871794
1631,YNL254C,461,0.21544102564102563,0.21698589743589744
1632,YNL255C,2474,0.21452564102564103,0.21511666666666668
1633,YNL256W,3689,0.21105641025641025,0.21422820512820512
1634,YNL257C,2264,0.20593846153846154,0.21066794871794872
1635,YNL258C,221,0.2027051282051282,0.2056076923076923
1636,YNL259C,596,0.20210897435897435,0.2023923076923077
1637,YNL260C,1439,0.2011025641025641,0.20186666666666667
1638,YNL261W,6668,0.1988474358974359,0.2006923076923077
1639,YNL262W,944,0.19001666666666667,0.19856538461538462
1640,YNL263C,1052,0.1883294871794872,0.1895397435897436
1641,YNL264C,1001,0.1866205128205128,0.18796923076923078
1642,YNL265C,3200,0.184975641025641,0.18625897435897437
1643,YNL267W,1835,0.18061410256410257,0.18471666666666667
1644,YNL268W,395,0.17762948717948718,0.17998205128205128
1645,YNL269W,1721,0.17653846153846153,0.1770448717948718
1646,YNL270C,5861,0.17428333333333335,0.1764897435897436
1647,YNL271C,2279,0.16605512820512822,0.17356923076923078
1648,YNL272C,3716,0.16257051282051282,0.1654923076923077
1649,YNL273W,1052,0.1575423076923077,0.16230641025641027
1650,YNL274C,1730,0.15527948717948717,0.15662820512820513
1651,YNL275W,1460,0.1529076923076923,0.15512564102564103
1652,YNL277W,3182,0.1504474358974359,0.15231923076923076
1653,YNL278W,1985,0.14521923076923077,0.14929871794871794
1654,YNL279W,1316,0.14220128205128205,0.14474615384615386
1655,YNL280C,461,0.1398653846153846,0.14155256410256412
1656,YNL281W,587,0.1390602564102564,0.13965128205128205
1657,YNL282W,1511,0.1380602564102564,0.1388128205128205
1658,YNL283C,968,0.13485128205128205,0.13678846153846153
1659,YNL284C,857,0.13222307692307692,0.13346410256410257
1660,YNL286W,2807,0.12208076923076923,0.12317948717948718
1661,YNL287W,1121,0.11794102564102564,0.12153974358974359
1662,YNL288W,839,0.11577307692307692,0.11721025641025641
1663,YNL289W,1022,0.11268846153846154,0.11376410256410256
1664,YNL290W,1646,0.11053589743589744,0.11184615384615385
1665,YNL291C,1211,0.10790897435897435,0.11001923076923077
1666,YNL292W,1901,0.10616153846153846,0.10771410256410256
1667,YNL293W,1601,0.10338461538461538,0.10582179487179487
1668,YNL294C,1574,0.1008448717948718,0.1028974358974359
1669,YNL295W,4910,0.09864871794871795,0.10066666666666667
1670,YNL297C,2528,0.09188846153846154,0.09818333333333333
1671,YNL298W,1928,0.0883525641025641,0.09159358974358975
1672,YNL299W,308,0.08527820512820512,0.08775
1673,YNL300W,992,0.08428717948717948,0.08468205128205128
1674,YNL301C,985,0.0815,0.08277179487179487
1675,YNL302C,1253,0.07943333333333333,0.08069615384615385
1676,YNL304W,893,0.07730384615384615,0.07891025641025641
1677,YNL305C,653,0.07551025641025641,0.07665512820512821
1678,YNL306W,1127,0.07455769230769231,0.0753948717948718
1679,YNL307C,1775,0.07236666666666666,0.07381153846153846
1680,YNL308C,1262,0.06938589743589743,0.07166153846153846
1681,YNL309W,524,0.06751410256410256,0.06913205128205129
1682,YNL310C,2291,0.06654615384615385,0.06721794871794871
1683,YNL311C,929,0.06332820512820513,0.06626538461538461
1684,YNL312W,2714,0.0619051282051282,0.06309615384615384
1685,YNL313C,767,0.058085897435897434,0.06156538461538461
1686,YNL314W,956,0.056982051282051284,0.05796538461538461
1687,YNL315C,1004,0.05554230769230769,0.05676794871794872
1688,YNL316C,1397,0.05393589743589743,0.05522307692307692
1689,YNL317W,1622,0.05207435897435898,0.053865384615384614
1690,YNL318C,854,0.04962307692307692,0.0517025641025641
1691,YNL320W,2726,0.04833205128205128,0.04942692307692308
1692,YNL321W,941,0.04448076923076923,0.04797564102564102
1693,YNL322C,1244,0.04268333333333333,0.04388974358974359
1694,YNL323W,2639,0.0409525641025641,0.0425474358974359
1695,YNL325C,1010,0.03684358974358974,0.04022692307692308
1696,YNL326C,3125,0.035046153846153845,0.03634102564102564
1697,YNL327W,440,0.030829487179487178,0.034835897435897434
1698,YNL328C,3092,0.029274358974358976,0.02983846153846154
1699,YNL329C,1301,0.025052564102564102,0.029016666666666666
1700,YNL330C,1130,0.023078205128205128,0.024746153846153845
1701,YNL331C,1022,0.020664102564102563,0.022112820512820514
1702,YNL332W,896,0.019015384615384615,0.020325641025641026
1703,YNL333W,668,0.01700897435897436,0.01815769230769231
1704,YNL334C,677,0.01565128205128205,0.016507692307692307
1705,YNL335W,1145,0.014682051282051281,0.01555
1706,YNL336W,5727,0.01067948717948718,0.012147435897435898
1707,YNL339C,374,0.00047564102564102566,0.007817948717948718
1708,YMR325W,1313,-0.003274999999999917,-0.002868478260869667
1709,YMR323W,713,-0.0015206521739130618,-9.347826086947286e-05
1710,YMR322C,317,0.001003260869565259,0.001778260869565229
1711,YMR321C,1658,0.002289130434782627,0.002633695652173862
1712,YMR319C,1082,0.005939130434782558,0.00774130434782605
1713,YMR318C,3422,0.008542391304347863,0.009718478260869579
1714,YMR317W,1010,0.010017391304347867,0.013736956521739119
1715,YMR316W,1049,0.01539891304347829,0.016496739130434812
1716,YMR315W,704,0.01755652173913047,0.018696739130434792
1717,YMR314W,1928,0.019117391304347864,0.01988260869565217
1718,YMR313C,821,0.02031956521739131,0.022415217391304365
1719,YMR312W,689,0.022581521739130417,0.023473913043478234
1720,YMR311C,953,0.024345652173913046,0.025094565217391285
1721,YMR310C,2438,0.025360869565217437,0.026396739130434832
1722,YMR309C,3269,0.026711956521739078,0.02936195652173912
1723,YMR308C,1679,0.030195652173913068,0.03374891304347827
1724,YMR307W,5357,0.03404239130434783,0.035867391304347795
1725,YMR306W,1169,0.03639673913043473,0.04221956521739134
1726,YMR305C,3692,0.043227173913043426,0.044497826086956516
1727,YMR304W,1046,0.04491521739130433,0.048928260869565254
1728,YMR303C,2552,0.04963478260869569,0.050771739130434757
1729,YMR302C,2072,0.051495652173913053,0.05426956521739135
1730,YMR301C,1532,0.0547543478260869,0.057006521739130456
1731,YMR300C,938,0.05751086956521734,0.05917608695652177
1732,YMR299C,452,0.059403260869565266,0.06042282608695648
1733,YMR298W,1598,0.060576086956521724,0.061067391304347796
1734,YMR297W,1676,0.061392391304347815,0.06312934782608692
1735,YMR296C,593,0.06425000000000003,0.06607173913043474
1736,YMR295C,1121,0.06642499999999996,0.06706956521739127
1737,YMR294W,1394,0.06729782608695656,0.06851630434782607
1738,YMR293C,498,0.06870434782608692,0.07021956521739126
1739,YMR292W,1760,0.07033478260869563,0.0708760869565217
1740,YMR291W,1517,0.0713163043478261,0.07322934782608692
1741,YMR290C,1124,0.0743586956521739,0.07600760869565215
1742,YMR289W,2915,0.0762956521739131,0.07751739130434787
1743,YMR288W,2909,0.07773369565217392,0.08090217391304344
1744,YMR287C,260,0.08114782608695648,0.0843097826086957
1745,YMR286W,1547,0.08456413043478261,0.08484673913043483
1746,YMR285C,1808,0.08511956521739128,0.08680108695652178
1747,YMR284W,1541,0.08696304347826089,0.08892826086956518
1748,YMR283C,1742,0.09036304347826085,0.09203804347826083
1749,YMR282C,914,0.09228586956521734,0.09417934782608695
1750,YMR281W,4301,0.09429130434782607,0.09528478260869566
1751,YMR280C,1622,0.09638260869565218,0.10105760869565217
1752,YMR279C,1868,0.1017934782608696,0.10355652173913044
1753,YMR278W,2198,0.10366304347826083,0.10569347826086961
1754,YMR277W,1121,0.10602934782608697,0.10841847826086959
1755,YMR276W,2930,0.10875326086956527,0.10997173913043479
1756,YMR275C,947,0.11023913043478262,0.11342391304347821
1757,YMR274C,2747,0.11379347826086961,0.11482282608695649
1758,YMR273C,1154,0.1152402173913043,0.1182260869565217
1759,YMR272C,683,0.11872173913043482,0.11997608695652173
1760,YMR271C,1097,0.12223152173913043,0.12297391304347827
1761,YMR270C,635,0.123454347826087,0.12464673913043478
1762,YMR269W,1334,0.12490217391304348,0.12559239130434785
1763,YMR268C,932,0.12584673913043476,0.12729673913043482
1764,YMR267W,2861,0.1274967391304348,0.1285097826086956
1765,YMR266W,1385,0.1289369565217391,0.13204673913043474
1766,YMR265C,611,0.13269130434782606,0.13419673913043473
1767,YMR264W,605,0.13433152173913043,0.13499565217391307
1768,YMR263W,941,0.13530108695652177,0.1359586956521739
1769,YMR262W,3164,0.13623260869565212,0.1372554347826087
1770,YMR261C,461,0.13764347826086953,0.14108260869565215
1771,YMR260C,4262,0.14148043478260874,0.14198152173913048
1772,YMR259C,1661,0.1425195652173913,0.14715217391304347
1773,YMR258C,2402,0.14752173913043476,0.1493271739130435
1774,YMR257C,182,0.14996739130434777,0.15257826086956516
1775,YMR256C,566,0.15312391304347828,0.1533217391304348
1776,YMR255W,1244,0.1537326086956522,0.15434782608695652
1777,YMR253C,404,0.155229347826087,0.15658152173913042
1778,YMR252C,179,0.15682826086956525,0.15726739130434786
1779,YMR251W-A,1100,0.15768478260869567,0.15787934782608692
1780,YMR251W,1757,0.15868043478260874,0.15987608695652178
1781,YMR250W,4688,0.1602641304347826,0.16217391304347828
1782,YMR247C,2084,0.16517608695652175,0.1702717391304348
1783,YMR246W,314,0.17185869565217393,0.1741239130434783
1784,YMR244C-A,1067,0.17518478260869563,0.17552608695652172
1785,YMR244W,1328,0.17574347826086956,0.1769032608695652
1786,YMR243C,972,0.1780815217391304,0.17952500000000005
1787,YMR242C,944,0.18022173913043482,0.18127826086956522
1788,YMR241W,1310,0.18162608695652172,0.18265217391304345
1789,YMR240C,1415,0.1834358695652174,0.18485978260869562
1790,YMR239C,1376,0.18513478260869565,0.18667282608695657
1791,YMR238W,2174,0.1872521739130435,0.1887478260869565
1792,YMR237W,473,0.1892152173913043,0.1915782608695652
1793,YMR236W,1223,0.19190978260869562,0.19242391304347828
1794,YMR235C,1046,0.19268043478260866,0.1940097826086956
1795,YMR234W,680,0.19422717391304345,0.19536413043478262
1796,YMR233W,2033,0.19579999999999997,0.19653913043478266
1797,YMR232W,3089,0.1967847826086957,0.19899456521739134
1798,YMR231W,727,0.19931195652173916,0.20266956521739132
1799,YMR230W,5189,0.20310869565217393,0.2038989130434783
1800,YMR229C,1025,0.2053021739130435,0.21094239130434778
1801,YMR228W,1772,0.21125000000000005,0.21236413043478264
1802,YMR227C,803,0.21262608695652174,0.2145521739130435
1803,YMR226C,443,0.21478804347826086,0.21566086956521735
1804,YMR225C,2078,0.21586739130434784,0.21634891304347825
1805,YMR224C,1415,0.21668260869565215,0.2189413043478261
1806,YMR223W,671,0.21942499999999998,0.2209630434782609
1807,YMR222C,1514,0.22140434782608698,0.2221336956521739
1808,YMR221C,1355,0.22234347826086953,0.22398913043478264
1809,YMR220W,4976,0.22427173913043474,0.22574456521739128
1810,YMR219W,3308,0.2259695652173913,0.23137826086956526
1811,YMR218C,1577,0.23164565217391309,0.23524130434782609
1812,YMR217W,2228,0.23547173913043473,0.23718586956521737
1813,YMR216C,1574,0.23800217391304346,0.2404239130434782
1814,YMR215W,1133,0.24090326086956526,0.24261413043478264
1815,YMR214W,1772,0.24295434782608694,0.24418586956521737
1816,YMR213W,2348,0.24439999999999995,0.2463260869565217
1817,YMR212C,1427,0.24669347826086951,0.24924565217391303
1818,YMR211W,1349,0.2494467391304348,0.25099782608695653
1819,YMR210W,1373,0.2512347826086957,0.2527010869565217
1820,YMR209C,1331,0.25295326086956527,0.254445652173913
1821,YMR208W,6371,0.2545684782608696,0.2560152173913044
1822,YMR207C,941,0.25699673913043475,0.2639217391304348
1823,YMR206W,2879,0.26430869565217396,0.26533152173913044
1824,YMR205C,1262,0.2665597826086956,0.2696891304347826
1825,YMR204C,1163,0.2703,0.27167173913043474
1826,YMR203W,668,0.2721152173913044,0.27337934782608697
1827,YMR202W,1199,0.27369130434782607,0.27441739130434784
1828,YMR201C,770,0.2749532608695652,0.2762565217391304
1829,YMR200W,1640,0.27660760869565215,0.27744456521739136
1830,YMR199W,1784,0.2779532608695652,0.27973586956521734
1831,YMR198W,653,0.28094782608695656,0.2828869565217391
1832,YMR197C,3266,0.28348152173913044,0.28419130434782613
1833,YMR196W,383,0.2844119565217391,0.28796195652173917
1834,YMR195W,765,0.28867826086956516,0.2890945652173913
1835,YMR194W,776,0.29140326086956525,0.2922347826086956
1836,YMR193W,2162,0.2925967391304348,0.2934402173913043
1837,YMR192W,1121,0.29426195652173914,0.2966119565217391
1838,YMR191W,4343,0.2969826086956522,0.2982010869565217
1839,YMR190C,3104,0.2986336956521739,0.30335434782608695
1840,YMR189W,713,0.3036923913043478,0.3070663043478261
1841,YMR188C,1295,0.3076054347826087,0.3083804347826087
1842,YMR187C,2117,0.3087141304347826,0.31012173913043484
1843,YMR186W,2945,0.3103576086956522,0.31265869565217397
1844,YMR185W,596,0.31307717391304346,0.31627826086956523
1845,YMR184W,887,0.31653913043478266,0.3171869565217391
1846,YMR183C,635,0.3176010869565218,0.3185652173913044
1847,YMR182C,464,0.3204717391304348,0.3211619565217392
1848,YMR181C,962,0.32165326086956525,0.32215760869565213
1849,YMR180C,2276,0.32259565217391306,0.3236413043478261
1850,YMR179W,824,0.3237684782608695,0.32624239130434785
1851,YMR178W,1532,0.32684565217391304,0.3277413043478261
1852,YMR177W,4235,0.32815543478260867,0.3298206521739131
1853,YMR176W,239,0.33046304347826083,0.33506630434782614
1854,YMR175W,206,0.3355934782608696,0.33585326086956524
1855,YMR174C,1292,0.33656086956521736,0.3367847826086956
1856,YMR173W,2159,0.33697826086956517,0.3383826086956522
1857,YMR172W,1652,0.33897934782608696,0.3413260869565218
1858,YMR171C,1520,0.3418271739130435,0.3436228260869565
1859,YMR170C,1520,0.34447717391304344,0.34612934782608695
1860,YMR169C,1826,0.346879347826087,0.3485315217391305
1861,YMR168C,2309,0.3487423913043478,0.35072717391304353
1862,YMR167W,1106,0.3508760869565217,0.35338586956521734
1863,YMR166C,2588,0.3538347826086956,0.35503695652173917
1864,YMR165C,2276,0.35584021739130434,0.35865326086956517
1865,YMR164C,2117,0.35918586956521736,0.3616597826086957
1866,YMR163C,4970,0.3626228260869565,0.36492391304347827
1867,YMR162C,674,0.365304347826087,0.37070652173913043
1868,YMR161W,2450,0.37131413043478256,0.37204673913043473
1869,YMR160W,452,0.37226630434782604,0.374929347826087
1870,YMR159C,137,0.375079347826087,0.37557065217391306
1871,YMR158C-A,467,0.3768152173913043,0.3769641304347826
1872,YMR158C-A,767,0.37722391304347824,0.37730217391304344
1873,YMR158W,716,0.37748478260869567,0.3779923913043478
1874,YMR157C,1643,0.3782141304347826,0.37904782608695653
1875,YMR156C,2183,0.37933152173913043,0.38010978260869566
