Gene,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
AJS07918.1,0.7154767724427428,0.710992977662953,0.897,0.752,0.5495409070468824,0.6025917520890389,0.669,0.616,0.32425814805956443,0.5276059147850756,0.3035,0.536,0.7614181143367547,0.748909570567519,0.8015,0.8170000000000001,0.18901666202034959,0.3960932074687779,0.155,0.3795,0.6230471700105544,0.6581447611396345,0.6435,0.6869999999999999
AJS07919.1,0.8799587722742144,0.7818119045504505,0.976,0.8845,0.7973125544537122,0.7226958128121178,0.9615,0.806,0.9677131449673126,0.8243858078230699,1.0,0.988,0.6994712514425018,0.7099534172136076,0.735,0.76,0.9152559305620475,0.7737221458510809,0.9835,0.971,0.5817494258282706,0.6310216665354155,0.6655,0.649
AJS07920.1,0.9038190145759538,0.888879314906785,1.0,0.988,0.6889294583001113,0.6934198100839507,0.794,0.735,0.9097133529797023,0.8857006691735667,1.0,1.0,0.8927972705791363,0.8979232180987629,1.0,1.0,0.708900539199509,0.6840695774294111,0.895,0.7525,0.6760748202702841,0.6795141568480902,0.813,0.6965000000000001
AJS07921.1,0.7202909344548701,0.7057932622647868,0.8109999999999999,0.758,0.5498158017881327,0.5802335621095749,0.594,0.5760000000000001,0.6155498388034838,0.6496786308530993,0.75,0.667,0.680960629371377,0.7030397245786094,0.7435,0.741,0.49616973318888835,0.5297585573259527,0.508,0.502,0.5191398528604201,0.5748011408938831,0.516,0.554
AJS07922.1,0.8105381317246861,0.7822891092426463,0.941,0.875,0.6216167410358299,0.6608639817380593,0.682,0.691,0.8079940768959382,0.7764521380563291,0.968,0.8795,0.7965281692234122,0.7735837766527982,0.927,0.8655,0.5857837195366576,0.6405682844269319,0.6745000000000001,0.692,0.6178858468480687,0.6636419483132019,0.7,0.694
AJS07923.1,0.6693651196024423,0.6977057028882954,0.748,0.715,0.41302723210082465,0.5091231536578366,0.43300000000000005,0.47550000000000003,0.6953637696979147,0.7025853892345493,0.7789999999999999,0.731,0.750906865829212,0.7517169945042331,0.8935,0.782,0.44036809407592337,0.5142907014947874,0.483,0.4925,0.4931000485069308,0.5626881843557341,0.5349999999999999,0.5405
AJS07924.1,0.5787763843881054,0.6650614756387129,0.6579999999999999,0.667,0.3672214827411836,0.48891960351191976,0.39,0.47700000000000004,0.8709302816590001,0.7676857215705518,0.9259999999999999,0.9259999999999999,0.6894038217837082,0.6969296099355315,0.7130000000000001,0.746,0.5645319963230413,0.5916277898067002,0.5705,0.594,0.3995974351223031,0.5084084311149731,0.4355,0.4975
AJS07925.1,0.6011840103815259,0.6669076810188475,0.583,0.667,0.37615162413790276,0.5159296486957808,0.3745,0.489,0.3785323679612473,0.5610165900669467,0.375,0.556,0.5587631570204681,0.6594958771941998,0.545,0.6439999999999999,0.2099495568255853,0.4176173547931484,0.2,0.41300000000000003,0.32161557653290296,0.47795578070081884,0.314,0.45899999999999996
AJS07926.1,0.6364827213447991,0.6781040984669042,0.7040000000000001,0.7040000000000001,0.4300922033363011,0.5453116501577047,0.42100000000000004,0.525,0.7690712552205249,0.7167928577955565,0.8174999999999999,0.766,0.48965244099541333,0.6192119959459832,0.5055000000000001,0.667,0.5356689381417012,0.5654270321624405,0.532,0.5445,0.34732660264089427,0.5198040932405577,0.34450000000000003,0.5245
AJS07927.1,0.7484761253099902,0.7374424382563887,0.8809999999999999,0.78,0.44963257362314957,0.5412363900996968,0.47600000000000003,0.522,0.6302085507318711,0.6989547887916415,0.772,0.7040000000000001,0.7316778461615835,0.7395517997917782,0.772,0.796,0.3173522040607777,0.48609208987135716,0.3045,0.46599999999999997,0.4715241679666531,0.5524384366612027,0.48350000000000004,0.535
AJS07928.1,0.45178693886912047,0.5920322351560509,0.435,0.565,0.27936828298851424,0.4503014612146551,0.258,0.419,0.4560507150363741,0.6258581233350998,0.447,0.667,0.38004031807037886,0.553859272272178,0.348,0.525,0.1991492608919523,0.3858074407969551,0.2035,0.371,0.2252303990017912,0.4361431566273136,0.21899999999999997,0.40800000000000003
AJS07929.1,0.7693120993426169,0.7609562098493204,0.9259999999999999,0.8240000000000001,0.44775359816354904,0.5532935840579105,0.507,0.532,0.5410395104693495,0.6312065787119192,0.5285,0.615,0.797572065116314,0.7841833309481577,0.8645,0.852,0.17689364026880344,0.36435948484491915,0.17099999999999999,0.3595,0.49305839397817364,0.5758824603988724,0.5515,0.593
AJS07930.1,0.6836268625743376,0.7022185028814101,0.7829999999999999,0.7390000000000001,0.4992530384239118,0.5719352231235463,0.51,0.555,0.5918489890000699,0.6595767899427686,0.6305000000000001,0.685,0.5859577661925068,0.6526395586416677,0.6655,0.652,0.3569235526237335,0.4831570140197018,0.3395,0.4665,0.35156326942021116,0.4963074759035248,0.364,0.441
AJS07931.1,0.5176955354998868,0.5997515667715537,0.5,0.5710000000000001,0.4929653829408978,0.5717783587821867,0.47100000000000003,0.5329999999999999,0.4119893479189478,0.5520715933404388,0.41200000000000003,0.529,0.7127005569925938,0.6799916589855002,0.778,0.706,0.3753172365815553,0.515349913838115,0.41200000000000003,0.5,0.705351919631003,0.6619254821673441,0.765,0.706
AJS07932.1,0.5889884454841897,0.6629453911730688,0.667,0.667,0.45608565976488336,0.5716395793745146,0.46,0.54,0.49466863521463283,0.6175303105848742,0.49050000000000005,0.594,0.48567658891508675,0.6078808142105345,0.5095000000000001,0.593,0.3453936306968856,0.4989141902737726,0.32399999999999995,0.4655,0.3926228808020781,0.537771664132386,0.4035,0.508
AJS07933.1,0.7854083717674035,0.7554491357391472,0.9059999999999999,0.848,0.5369236004579356,0.5799496342723527,0.508,0.555,0.6606966118414417,0.698232746684826,0.6559999999999999,0.731,0.6438349777139204,0.6935559382785602,0.667,0.7040000000000001,0.47218139411811316,0.5343715906437803,0.47,0.522,0.3881321549690447,0.5118124120323924,0.387,0.498
AJS07934.1,0.5967193055840606,0.6685163582958366,0.633,0.667,0.3263505264182601,0.4932630028098692,0.32899999999999996,0.478,0.6483369926052518,0.6725008835292694,0.662,0.6990000000000001,0.4308238472501725,0.60538043870111,0.3515,0.5725,0.306246156407975,0.46263574711787087,0.3175,0.439,0.21154310663581466,0.4387781246074035,0.181,0.40449999999999997
AJS07935.1,0.8997371340258531,0.9026927032538461,1.0,1.0,0.528141467267892,0.5835262062673555,0.5185,0.5874999999999999,0.9211672091228976,0.9045133511193989,1.0,1.0,0.8811267332797731,0.9104721562952593,1.0,1.0,0.4810391749555558,0.5613353287423574,0.483,0.5585,0.5597554659498192,0.597095486856623,0.593,0.641
AJS07936.1,0.6823507805828695,0.7161969678510075,0.7505,0.745,0.43675288023192094,0.5386937056499161,0.4445,0.516,0.6140918401474605,0.6893219151929884,0.6855,0.6835,0.7310838169245432,0.7297985429619327,0.815,0.75,0.3102507729903896,0.4762413784841532,0.28400000000000003,0.4585,0.44916797292529753,0.5341404319662137,0.4595,0.5135000000000001
AJS07937.1,0.4739446772560326,0.6103761996952443,0.47100000000000003,0.607,0.3855008936359483,0.5258751723495529,0.35700000000000004,0.5,0.4483042956637152,0.590134836508559,0.43799999999999994,0.562,0.5559451865598486,0.6500217067586703,0.588,0.655,0.36290719294003093,0.4985480130149032,0.3395,0.46399999999999997,0.4828647658971815,0.5967626992494536,0.5195000000000001,0.623
AJS07938.1,0.6322271524650153,0.6724685986289445,0.6890000000000001,0.682,0.3174395013824513,0.4536211837016216,0.299,0.43,0.4976968534674403,0.5830659672709474,0.485,0.593,0.648717559631185,0.7006736562667024,0.667,0.7040000000000001,0.21189874338927256,0.375557116299771,0.20600000000000002,0.3675,0.37615191278253646,0.5041265767570386,0.40399999999999997,0.5055000000000001
AJS07939.1,0.5803211050467665,0.6556948371689774,0.635,0.6609999999999999,0.34119134956788394,0.4732495251074688,0.33299999999999996,0.43200000000000005,0.49650992984299425,0.6196431546052381,0.5665,0.635,0.6459415538095039,0.6982585955617964,0.6855,0.667,0.25082986897717496,0.40521607268261894,0.2165,0.3745,0.38234038473033716,0.5125131994107031,0.33299999999999996,0.489
AJS07940.1,0.5057142048257426,0.5997152038671577,0.5,0.5770000000000001,0.41876290307292985,0.5301693151413908,0.415,0.5,0.4332642553677891,0.57299471174431,0.45999999999999996,0.5605,0.5523222343730237,0.5691476247450391,0.5575,0.571,0.3421414543423645,0.49929804115341364,0.321,0.47700000000000004,0.3675635906741179,0.45968391349029447,0.375,0.44099999999999995
AJS07941.1,0.6894684356850348,0.7416249758727655,0.722,0.778,0.35975499226044155,0.5044275019557751,0.344,0.48050000000000004,0.6689151619634046,0.7320050061768226,0.6715,0.7370000000000001,0.7410810308316677,0.773789338528386,0.833,0.833,0.2441207186107227,0.42948659519235116,0.216,0.41000000000000003,0.4473435210289693,0.560705245445453,0.4435,0.5349999999999999
AJS07942.1,0.701809036895677,0.7213450818161092,0.81,0.778,0.37661795745938503,0.5108990953769403,0.37200000000000005,0.49700000000000005,0.7839888843913506,0.7439765517341325,0.889,0.852,0.6833286207991981,0.6955720781012532,0.7455,0.7040000000000001,0.5167428604186285,0.5714065033185977,0.4995,0.5595,0.3436501065711204,0.4881725753002848,0.3245,0.4555
AJS07943.1,0.548884270437913,0.628055337927671,0.601,0.629,0.4749400127883809,0.5535114906920101,0.509,0.5379999999999999,0.20957405802296283,0.40753885006024043,0.20800000000000002,0.402,0.6099663546856579,0.6763144759213805,0.7395,0.682,0.17035997850127693,0.3819218965250327,0.168,0.3795,0.536384100213859,0.5948095257072539,0.6165,0.5765
AJS07944.1,0.8067890730417511,0.799160236577725,0.889,0.889,0.4260088163899498,0.55543393174339,0.414,0.5379999999999999,0.7284635313248745,0.7550497438633393,0.778,0.7769999999999999,0.858493897596857,0.831540600889086,0.943,0.9259999999999999,0.3787479592506076,0.5181616271110072,0.34299999999999997,0.5055000000000001,0.44610635838839846,0.5573581921219989,0.45399999999999996,0.551
AJS07945.1,0.6743102839913939,0.6894636254825401,0.745,0.72,0.4123293537441191,0.5190030707747609,0.435,0.49,0.5662456149086847,0.6334098413820495,0.599,0.617,0.6732264811759415,0.7052433012712255,0.7484999999999999,0.75,0.3440050889095141,0.4689700813836376,0.3335,0.45299999999999996,0.4407249886754037,0.5509353374789675,0.46199999999999997,0.5275000000000001
AJS07946.1,0.7701438175192209,0.751780551466118,0.8445,0.8105,0.5929925385816966,0.6285247965488817,0.6755,0.6475,0.5440267730032268,0.6281494350252097,0.5680000000000001,0.633,0.9078850899438999,0.8274700548164926,0.9775,0.9365,0.35692379184275624,0.46700938171659,0.35050000000000003,0.45799999999999996,0.7227494735759264,0.7145932018855793,0.835,0.7905
AJS07947.1,0.8483926364656804,0.8140851151271707,0.9620000000000001,0.9079999999999999,0.5483802223238282,0.6177966809712062,0.5870000000000001,0.638,0.791113161250126,0.7890350284298687,0.885,0.846,0.7185672935366896,0.7413324997124067,0.7434999999999999,0.7955,0.49121212293718863,0.5828571730327354,0.5800000000000001,0.5900000000000001,0.4273161872114474,0.5580788411461995,0.41700000000000004,0.5785
AJS07948.1,0.7379115289637378,0.7309026496556235,0.87,0.8059999999999999,0.5997679109343056,0.6299260333362869,0.72,0.652,0.41277521803413286,0.5334627270452028,0.41350000000000003,0.5245,0.7927009447055733,0.7782482657714348,0.931,0.888,0.2958656653854443,0.4321306031037015,0.2665,0.4205,0.655784618246121,0.6814920083316139,0.7625,0.736
AJS07949.1,0.4297167748735652,0.5566176986601232,0.446,0.5379999999999999,0.28119956241290656,0.4432025183994862,0.27,0.41100000000000003,0.5018127260106288,0.5906573083677424,0.485,0.595,0.31581044067938435,0.49796043928342315,0.2915,0.49,0.38658681417157414,0.4978457209359307,0.405,0.472,0.20799395665408427,0.3898269716333439,0.21150000000000002,0.374
AJS07950.1,0.6167328960621145,0.676048044784121,0.676,0.68,0.43781159727157143,0.5620210570307587,0.473,0.544,0.3471679737353074,0.5184870130964389,0.356,0.5,0.4312890734953397,0.5859643734287103,0.371,0.5605,0.16366194942055656,0.37483588021178565,0.157,0.37,0.27952655923488046,0.48070517239679816,0.2385,0.4535
AJS07951.1,0.6758152531132832,0.7243340026174426,0.6829999999999999,0.7384999999999999,0.4023342164377635,0.5458968050528317,0.38149999999999995,0.5265,0.6843608505008227,0.7341425846292827,0.6950000000000001,0.7559999999999999,0.6848623619689543,0.7257402164360703,0.7070000000000001,0.7364999999999999,0.3865312994420008,0.5478320412928542,0.3695,0.525,0.46355754341415095,0.5715615125443279,0.4545,0.5645
AJS07952.1,0.43260117358169337,0.5910114423563184,0.42100000000000004,0.588,0.40355839533508764,0.5633975599173568,0.375,0.5379999999999999,0.40838072779797574,0.5666733624607935,0.41200000000000003,0.5710000000000001,0.49668256249919013,0.6286297787618016,0.529,0.647,0.3996974002128987,0.5512105772722238,0.3745,0.5415,0.47716913105173386,0.6100538170521461,0.529,0.647
AJS07954.1,0.5846994198165351,0.6584922244868856,0.595,0.667,0.4339901175741682,0.5602874687591594,0.445,0.544,0.7000964456466607,0.7135501615876512,0.7385,0.7330000000000001,0.4437440731237046,0.5856927284174114,0.4185,0.5695,0.4833989216480387,0.5855469784120427,0.491,0.5765,0.3122929150160027,0.48402531874890314,0.31999999999999995,0.46199999999999997
AJS55955.1,0.6758152531132832,0.7243340026174426,0.6829999999999999,0.7384999999999999,0.4023342164377635,0.5458968050528317,0.38149999999999995,0.5265,0.6843608505008227,0.7341425846292827,0.6950000000000001,0.7559999999999999,0.6848623619689543,0.7257402164360703,0.7070000000000001,0.7364999999999999,0.3865312994420008,0.5478320412928542,0.3695,0.525,0.46355754341415095,0.5715615125443279,0.4545,0.5645
AJS55956.1,0.4674307779535749,0.6001181588531693,0.474,0.5820000000000001,0.3254453711768465,0.48448627660008325,0.308,0.45799999999999996,0.565513149085095,0.6397640697904355,0.544,0.6425000000000001,0.4231822534929902,0.6133011278408169,0.4,0.615,0.419074153321345,0.521524399069814,0.44499999999999995,0.4965,0.2608075110741291,0.462230901184074,0.252,0.43
AJS55957.1,0.6046250122168978,0.6573459782265184,0.682,0.652,0.3951743505193015,0.5112338469781827,0.42,0.48100000000000004,0.3729147920086608,0.5586055488989593,0.29500000000000004,0.522,0.5226014001912882,0.6082070256799305,0.565,0.609,0.24958340176047905,0.4282251785268412,0.17600000000000002,0.386,0.21542639405202063,0.4150753945267344,0.1895,0.3895
AJS55958.1,0.5165884878791006,0.6338844357458533,0.519,0.629,0.32980581557218536,0.4829818755234425,0.315,0.455,0.4464736152686106,0.5938055501250926,0.40149999999999997,0.5745,0.5889700306487861,0.6597298375964123,0.637,0.6595,0.26769785851532285,0.44838827876566456,0.22299999999999998,0.413,0.4088968572373503,0.5096427510065018,0.4275,0.47300000000000003
AJS55959.1,0.3758725948236282,,0.33299999999999996,,0.3758725948236282,,0.33299999999999996,,0.5281151012815869,,0.33299999999999996,,0.39213460921791377,0.5341726205466016,0.364,0.5,0.5281151012815869,,0.33299999999999996,,0.39213460921791377,0.5341726205466016,0.364,0.5
AJS55960.1,0.852278982899657,0.8488901148873296,1.0,1.0,0.5963682926866763,0.6305968994216002,0.6679999999999999,0.6335,0.8583716892712072,0.8721429794736284,1.0,1.0,0.7267363533537129,0.8024452344735267,0.878,0.951,0.5676891797631843,0.6267101633756592,0.5855,0.6315,0.5135988378972529,0.5949680695837961,0.5625,0.5885
AJS55961.1,0.5667003911821097,0.6567136296367329,0.583,0.667,0.3990854699583456,0.5276680410451303,0.405,0.496,0.4400465549098095,0.597792932648503,0.5,0.6,0.3394992356089738,0.5455630378360895,0.33299999999999996,0.5405,0.2128137269030166,0.411931527549042,0.2,0.4,0.20247339608340253,0.4353421076862171,0.187,0.43100000000000005
AJS55962.1,0.7976674474360187,0.7653852059258887,0.909,0.8640000000000001,0.4063247403185797,0.5107451533473315,0.39749999999999996,0.4795,0.7643920934612555,0.7481876244440406,0.8640000000000001,0.819,0.7772589161231431,0.7494914299004645,0.818,0.8114999999999999,0.3499010879805246,0.4769654448955749,0.3085,0.4515,0.4076942289448628,0.5111436678850402,0.39249999999999996,0.48250000000000004
AJS55963.1,0.7446088068703585,0.7161712089679886,0.879,0.7879999999999999,0.5819173240919401,0.6011005530491277,0.6855,0.603,0.8171873984385186,0.7392508021527102,0.9525,0.848,0.6408348942700903,0.6757114919260662,0.7424999999999999,0.6950000000000001,0.5819671127537611,0.6002119607974613,0.674,0.62,0.49062282797418466,0.5696719132203774,0.5175000000000001,0.5745
AJS55964.1,0.5075388946582642,0.5901179303705028,0.524,0.565,0.5075388946582642,0.5901179303705028,0.524,0.565,0.5277932164027538,0.601478613915667,0.594,0.622,0.4594861314851676,0.5633164932980707,0.4555,0.522,0.5277932164027538,0.601478613915667,0.594,0.622,0.4594861314851676,0.5633164932980707,0.4555,0.522
AJS55965.1,0.6845692714919892,0.7006154253152982,0.735,0.742,0.39982220590070894,0.5042278406527304,0.408,0.48,0.6804969080071573,0.6928495033188435,0.7435,0.7444999999999999,0.6568103862459527,0.6785082225811535,0.741,0.7030000000000001,0.4072973963291431,0.5069158892231727,0.392,0.4895,0.2902068874959305,0.44312691982917357,0.2655,0.4145
AJS55966.1,0.668701586398977,0.6909718459022564,0.7659999999999999,0.7140000000000001,0.37896315839004474,0.49175924329541265,0.363,0.469,0.503445568116924,0.6016910568790264,0.518,0.5710000000000001,0.6443275228283266,0.6946622947189088,0.732,0.7130000000000001,0.28636883851854433,0.43813681364000145,0.29350000000000004,0.4185,0.2987925392366831,0.4432049884702337,0.3255,0.4425
AJS55967.1,0.7834349184909847,0.7405615567564813,0.9005000000000001,0.8079999999999999,0.6291612972717163,0.6258741638927771,0.7150000000000001,0.6425000000000001,0.7846846146328907,0.7573658670596144,0.8725,0.8105,0.7064666564844054,0.7075152851429283,0.8374999999999999,0.761,0.6334465617518479,0.6548557970577074,0.7275,0.7110000000000001,0.5790746721850216,0.5962666305898631,0.642,0.6185
AJS55968.1,0.8424202576585362,0.780714697527776,0.934,0.885,0.6903751292514669,0.6697999081673168,0.7835,0.706,0.8512538116189989,0.7895999855468916,0.9620000000000001,0.886,0.8566694837495311,0.8012611359265797,0.9229999999999999,0.886,0.7437696127484008,0.6860869083008773,0.8335,0.682,0.6277772153572201,0.6511419251432695,0.6395,0.667
AJS55969.1,0.582055051273089,0.6471020453589524,0.615,0.649,0.422490692055144,0.523514149081587,0.43799999999999994,0.51,0.5215984781128143,0.6107995424558195,0.5125,0.615,0.6047304510713344,0.6627439004182419,0.641,0.6775,0.3890765328534236,0.5133922197532553,0.393,0.487,0.5007654712302279,0.576171374441153,0.5449999999999999,0.5579999999999999
AJS55970.1,0.5620515502323002,0.6682392405900038,0.6,0.632,0.3880456251139973,0.5362924377969994,0.368,0.5,0.5034781414260755,0.6323967465433682,0.5,0.6,0.5925770065260533,0.6761091643935632,0.6,0.667,0.3149043900926302,0.47892892445876634,0.316,0.474,0.4205172993514298,0.5547608918424874,0.42100000000000004,0.526
