ORF,Mean_length,Max_length,Num_of_shifted_ORF,Mean_length_30,Max_length_30,Num_of_shifted_ORF_30,Mean_length_200,Max_length_200,Num_of_shifted_ORF_200
YGL122C,288,1302,30,0,0,0,90,213,3
YGL123C-A,185,225,3,0,0,0,0,0,0
YGL123W,201,525,3,0,0,0,27,27,1
YGL124C,283.461538461538,1773,39,21,27,2,28.3333333333333,54,9
YGL125W,451.916666666667,1689,36,0,0,0,103,177,3
YGL126W,226.384615384615,1074,26,19.5,30,2,41.5,192,12
YGL127C,47.3333333333333,120,9,0,0,0,0,0,0
YGL128C,58.875,162,8,10.5,12,2,32.5,78,6
YGL129C,205.846153846154,1344,26,0,0,0,28.3333333333333,63,9
YGL130W,326.166666666667,1368,36,18,18,1,33.6,69,10
YGL131C,556.228571428571,4143,105,15,15,1,25.5,87,6
YGL132W,43.5,60,4,0,0,0,0,0,0
YGL133W,571.285714285714,3351,77,12,12,1,89.25,234,8
YGL134W,190.3,1296,30,0,0,0,36.5454545454545,93,11
YGL135W,125.727272727273,468,11,0,0,0,41.5,63,6
YGL136C,151.714285714286,792,21,0,0,0,29.25,54,12
YGL137W,224.01724137931,2241,58,0,0,0,45,135,5
YGL138C,87.1428571428571,378,21,0,0,0,36.75,75,8
YGL139W,461.34375,2289,64,0,0,0,79.6666666666667,186,9
YGL140C,661.774193548387,3492,93,15,24,2,15.8571428571429,24,7
YGL141W,442.326923076923,2508,52,12,12,1,16.7142857142857,27,7
YGL142C,324.576923076923,1635,26,0,0,0,22,60,9
YGL143C,199.5,912,18,0,0,0,30.5,54,6
YGL144C,267.702127659574,1902,47,19.5,33,2,24.375,81,8
YGL145W,202.571428571429,1845,42,12,12,1,27,69,9
YGL146C,246.75,876,20,0,0,0,18,39,7
YGL147C,229,345,3,0,0,0,0,0,0
YGL148W,347.85,1038,20,0,0,0,67,120,3
YGL149W,34.5,93,4,15,21,2,0,0,0
YGL150C,591.790697674419,4131,129,0,0,0,88.2857142857143,186,14
YGL151W,442.368421052632,3339,57,9,9,1,33.75,90,4
YGL152C,261,600,10,0,0,0,40.5,48,2
YGL153W,243.5,876,24,0,0,0,43,114,9
YGL154C,144,693,18,24,24,1,57.2727272727273,114,11
YGL155W,230.888888888889,1017,27,21,21,1,33.8571428571429,93,7
YGL156W,372.666666666667,2715,81,48,48,1,54.75,141,8
YGL157W,279.692307692308,984,13,0,0,0,110,183,6
YGL158W,179.068965517241,792,29,0,0,0,68.4,171,10
YGL159W,213.142857142857,972,21,25.5,27,2,35.7272727272727,87,11
YGL160W,149.555555555556,1125,27,13.5,18,2,23.5,60,6
YGL161C,228.8,819,15,18,18,1,33,63,7
YGL162W,121.578947368421,552,19,15,15,1,39,78,10
YGL163C,459.327272727273,2250,55,9,9,1,36.75,78,8
YGL164C,180.214285714286,1152,28,28.5,48,2,22.5,48,8
YGL165C,172.588235294118,444,17,0,0,0,0,0,0
YGL166W,114.6,585,20,0,0,0,53,165,15
YGL167C,590.409090909091,2565,66,48,48,1,39.8181818181818,63,11
YGL168W,110.571428571429,282,7,39,39,1,0,0,0
YGL169W,128.454545454545,1254,22,0,0,0,46,102,6
YGL170C,262.304347826087,1158,23,9,9,1,39.5,105,6
YGL171W,126.514285714286,768,35,0,0,0,28.5,72,12
YGL172W,299.25,996,16,0,0,0,138,204,2
YGL173C,907.545454545455,4542,99,27,27,1,28.6666666666667,78,9
YGL174W,74.0769230769231,312,13,0,0,0,57.75,213,8
YGL175C,79.5,681,18,12,12,2,35.25,90,12
YGL176C,383.379310344828,1503,29,0,0,0,39.4285714285714,93,7
YGL177W,88.8,249,5,0,0,0,0,0,0
YGL178W,486.346153846154,2505,52,0,0,0,60.6,99,5
YGL179C,250.137931034483,1362,29,27,27,1,21,36,7
YGL180W,408.0625,2643,48,0,0,0,6,6,1
YGL181W,154.354838709677,963,31,18,18,1,56.7857142857143,189,14
YGL182C,27,39,3,18,18,1,0,0,0
YGL183C,143.333333333333,525,9,0,0,0,38.1428571428571,102,7
YGL184C,246.807692307692,1161,26,0,0,0,60,108,8
YGL185C,162.545454545455,915,22,0,0,0,62.4,159,10
YGL186C,398.4,1725,35,6,6,1,31,78,6
YGL187C,68.3333333333333,189,9,0,0,0,0,0,0
YGL188C,10.5,12,2,0,0,0,0,0,0
YGL188C-A,27,48,2,0,0,0,0,0,0
YGL189C,141,246,2,0,0,0,0,0,0
YGL190C,185.896551724138,897,29,12,12,1,34.5,78,8
YGL191W,92.3333333333333,279,9,19.5,30,2,0,0,0
YGL192W,141.483870967742,1680,31,13.5,15,2,24,63,9
YGL193C,101.142857142857,264,7,39,39,1,0,0,0
YGL194C,172.216216216216,1221,37,7.5,9,2,43.5,129,10
YGL194C-A,79.5,81,2,0,0,0,0,0,0
YGL195W,989.517482517483,7431,143,0,0,0,71,138,3
YGL196W,216.166666666667,1185,18,0,0,0,45.6,102,5
YGL197W,726.846153846154,4254,78,0,0,0,40.125,93,8
YGL198W,133.8,606,10,0,0,0,29.4,57,5
YGL199C,166.363636363636,465,11,21,21,1,0,0,0
YGL200C,48,78,7,0,0,0,48,78,7
YGL201C,479.333333333333,2808,72,0,0,0,56.25,138,8
YGL202W,185.833333333333,909,18,28.5,33,2,20.5,33,6
YGL203C,297.661016949153,2154,59,0,0,0,73.6363636363636,177,11
YGL204C,78,177,6,72,72,1,0,0,0
YGL205W,449.775,2031,40,0,0,0,34,54,6
YGL206C,483.032608695652,4920,92,0,0,0,25.2,48,5
YGL207W,308.781818181818,2679,55,0,0,0,36.75,45,4
YGL208W,304.928571428571,1182,28,0,0,0,103.8,243,10
YGL209W,299.85,954,20,6,6,1,39.4285714285714,150,7
YGL210W,90.3,234,10,0,0,0,36,81,5
YGL211W,175.571428571429,825,21,0,0,0,37.875,81,8
YGL212W,139.625,927,24,0,0,0,39.2142857142857,93,14
YGL213C,133.344827586207,840,29,0,0,0,86.7272727272727,204,11
YGL214W,81.6,411,10,51,51,1,0,0,0
YGL215W,315.7,1326,30,0,0,0,49.5,84,8
YGL216W,620.027027027027,2352,37,0,0,0,70.5,129,4
YGL217C,138,228,4,0,0,0,0,0,0
YGL218W,259.846153846154,561,13,0,0,0,31.5,45,2
YGL219C,342.714285714286,1137,21,36,36,1,22.7142857142857,39,7
YGL220W,101.25,258,4,30,30,1,0,0,0
YGL221C,48.4285714285714,174,14,0,0,0,23.1428571428571,39,7
YGL222C,165.6,513,5,0,0,0,0,0,0
YGL223C,76.8,738,20,78,78,1,36.5,78,6
YGL224C,136,615,15,9,9,1,15.6,30,5
YGL225W,427.4,912,15,0,0,0,55,81,3
YGL226C-A,60,60,1,60,60,1,0,0,0
YGL226W,144.375,369,8,0,0,0,0,0,0
YGL227W,384.670588235294,2865,85,9,9,1,52.35,96,20
YGL228W,248.5,1380,36,0,0,0,27.5,54,6
YGL229C,396.230769230769,2322,65,39,39,1,71.3333333333333,147,9
YGL230C,136.8,297,10,18,18,1,0,0,0
YGL231C,168.692307692308,318,13,9,9,1,0,0,0
YGL232W,109.636363636364,447,22,55.5,60,2,61.2,156,10
YGL233W,456,2421,63,0,0,0,28,72,9
YGL234W,432.673469387755,2289,49,0,0,0,94.8,153,5
YGL235W,148,432,9,0,0,0,0,0,0
YGL236C,395.294117647059,1713,34,0,0,0,47.4,81,5
YGL237C,206.4,672,15,21,21,1,43,150,6
YGL238W,420.545454545455,2604,55,0,0,0,25,57,9
YGL239C,0,0,0,0,0,0,0,0,0
YGL240W,179.333333333333,552,18,0,0,0,47.6666666666667,111,9
YGL241W,351.197368421053,2817,76,9,9,1,45.4285714285714,111,14
YGL242C,34.7142857142857,81,14,0,0,0,0,0,0
YGL243W,116.625,1155,32,33,33,1,28.8,54,10
YGL244W,285.162162162162,1377,37,22.5,30,2,65.625,195,8
YGL245W,324.96,1731,50,19,36,3,30.75,69,12
YGL246C,34.65,177,20,0,0,0,29,75,6
YGL247W,99.5,378,12,0,0,0,0,0,0
YGL248W,179.727272727273,981,22,0,0,0,44.1,87,10
YGL249W,265.269230769231,1761,52,21,36,2,24,48,10
YGL250W,132,573,20,0,0,0,60.9,117,10
YGL251C,549.295081967213,3141,61,0,0,0,54,87,8
YGL252C,255.615384615385,1638,39,0,0,0,62,150,12
YGL253W,451.444444444444,1416,27,18,18,1,12,18,3
YGL254W,118.166666666667,495,18,12,12,1,55.0714285714286,159,14
YGL255W,155.322580645161,936,31,15,15,1,41.2,69,15
YGL256W,200.538461538462,987,26,0,0,0,65.5,132,6
YGL257C,149.289473684211,1269,38,0,0,0,57.6,159,10
YGL258W,167.5,498,6,0,0,0,58.5,93,4
YGL258W-A,112,126,3,0,0,0,0,0,0
YGL259W,128.5,459,12,0,0,0,0,0,0
YGL260W,83.1428571428571,225,7,0,0,0,0,0,0
YGL261C,144,210,3,0,0,0,0,0,0
YGL262W,68.25,312,16,6,6,1,0,0,0
YGL263W,208.695652173913,987,23,27,27,1,53.6666666666667,96,9
YGR001C,86.4,582,15,9,9,1,51.2727272727273,120,11
YGR002C,301.5,1308,20,9,9,1,36,57,5
YGR003W,543.679245283019,2115,53,0,0,0,52,93,9
YGR004W,249.774193548387,1035,31,12,12,1,45.8571428571429,93,7
YGR005C,156.5625,981,32,0,0,0,34.5,84,12
YGR006W,77.5384615384615,426,13,0,0,0,23.25,60,4
YGR007W,165.8,795,30,0,0,0,55.25,126,12
YGR008C,13.5,18,2,0,0,0,0,0,0
YGR009C,269.75,1884,60,0,0,0,80,237,21
YGR010W,242.333333333333,978,27,0,0,0,46.5,90,6
YGR011W,231,303,5,0,0,0,0,0,0
YGR012W,67.2631578947368,372,19,0,0,0,31,78,9
YGR013W,208.68,963,25,0,0,0,33,42,5
YGR014W,604.883720930233,3342,43,0,0,0,104.333333333333,174,9
YGR015C,145.384615384615,831,26,0,0,0,16.5,45,10
YGR016W,79.3636363636364,357,11,0,0,0,0,0,0
YGR017W,159,882,19,36,36,1,31.3636363636364,66,11
YGR018C,40.5,72,2,0,0,0,0,0,0
YGR019W,147.72,1140,25,0,0,0,39.5,78,6
YGR020C,21,21,1,0,0,0,0,0,0
YGR021W,236.0625,699,16,0,0,0,59.5,126,6
YGR021W,236.0625,699,16,0,0,0,59.5,126,6
YGR022C,60,162,5,18,18,1,0,0,0
YGR023W,347.823529411765,1605,17,0,0,0,39,39,1
YGR024C,74.2,555,15,33,33,1,37.2,87,10
YGR025W,113.25,264,4,57,57,1,0,0,0
YGR026W,234.9375,597,16,0,0,0,34.8,75,5
YGR027C,234,234,1,0,0,0,0,0,0
YGR027W-A,338.464285714286,1056,28,0,0,0,36.6,66,5
YGR027W-B,760.833333333333,5001,108,0,0,0,36.6,66,5
YGR028W,180.2,756,30,0,0,0,36,78,11
YGR029W,149.7,552,10,0,0,0,0,0,0
YGR030C,111.375,276,8,0,0,0,0,0,0
YGR031C-A,119.571428571429,420,7,0,0,0,0,0,0
YGR031W,234.272727272727,1026,22,12,18,2,38.625,126,8
YGR032W,1087.18309859155,5415,142,51,63,2,103.411764705882,171,17
YGR033C,107.4,378,10,0,0,0,57.5,123,6
YGR034W,85.5,102,2,0,0,0,0,0,0
YGR035C,99.5,267,6,0,0,0,0,0,0
YGR035W-A,126,126,1,0,0,0,0,0,0
YGR036C,233.454545454545,603,11,0,0,0,49.2,81,5
YGR037C,48.75,117,4,12,12,1,0,0,0
YGR038C-A,347.464285714286,1056,28,0,0,0,64.2,144,5
YGR038C-B,765.707547169811,5001,106,0,0,0,64.2,144,5
YGR038W,96.7058823529412,447,17,0,0,0,24.25,57,12
YGR039W,123,243,4,0,0,0,0,0,0
YGR040W,158.793103448276,819,29,0,0,0,30,45,4
YGR041W,239.314285714286,1146,35,12,12,1,63.375,132,8
YGR042W,103.8,705,10,30,63,3,31.875,75,8
YGR043C,138.285714285714,747,21,0,0,0,57.3333333333333,117,9
YGR044C,158,795,9,0,0,0,61.5,99,4
YGR045C,60,171,4,0,0,0,0,0,0
YGR046W,278.55,1095,20,25.5,30,2,58.7142857142857,105,7
YGR047C,339,2805,81,0,0,0,38.25,90,16
YGR048W,307.56,1038,25,12,12,1,33,66,11
YGR049W,61.25,183,12,0,0,0,0,0,0
YGR050C,33,87,5,6,6,1,0,0,0
YGR051C,87,147,2,0,0,0,0,0,0
YGR052W,264.5,984,24,18,18,1,13.5,27,6
YGR053C,161.608695652174,705,23,0,0,0,31.75,63,12
YGR054W,230.625,1725,24,0,0,0,39.4285714285714,81,7
YGR055W,328.59375,1506,32,0,0,0,77.5714285714286,126,7
YGR056W,459.620689655172,2535,58,24,54,4,25.8,54,10
YGR057C,141.157894736842,549,19,0,0,0,32.4,51,10
YGR058W,134.4375,939,16,0,0,0,60.4285714285714,126,7
YGR059W,239.6,1203,30,0,0,0,43.875,108,8
YGR060W,229.44,825,25,0,0,0,46.3333333333333,123,9
YGR061C,671.157303370787,3585,89,0,0,0,42.8571428571429,78,7
YGR062C,188.7,759,20,0,0,0,57.6666666666667,96,9
YGR063C,137.571428571429,288,7,0,0,0,0,0,0
YGR064W,61.5,72,2,0,0,0,0,0,0
YGR065C,253.170731707317,1380,41,0,0,0,59.1,150,10
YGR066C,142.875,861,16,0,0,0,69.4285714285714,144,7
YGR067C,508.186046511628,2208,43,54,54,1,31.5,54,4
YGR068C,364.153846153846,1335,26,0,0,0,43.2,84,5
YGR068W-A,75,75,1,0,0,0,0,0,0
YGR069W,12,12,1,0,0,0,0,0,0
YGR070W,493.272727272727,2964,66,15,15,1,55.875,150,8
YGR071C,258.710526315789,2343,38,19.5,24,2,20.7,66,10
YGR072W,176.166666666667,621,18,18,18,1,124.2,249,10
YGR073C,211,357,6,0,0,0,0,0,0
YGR074W,130.8,336,5,18,18,1,0,0,0
YGR075C,178.8,618,20,42,42,1,29.5,75,12
YGR076C,72,288,9,0,0,0,0,0,0
YGR077C,268.818181818182,1437,33,18,18,2,72,240,9
YGR078C,117,450,8,33,51,2,117,450,8
YGR079W,207.947368421053,942,19,31.5,54,2,62.4,144,5
YGR080W,119.833333333333,729,18,0,0,0,32.625,48,8
YGR081C,114.6,324,10,0,0,0,25,45,6
YGR082W,173.571428571429,396,7,0,0,0,0,0,0
YGR083C,372.818181818182,1797,33,0,0,0,27.75,42,4
YGR084C,184.125,939,16,21,21,1,38.3333333333333,105,9
YGR085C,142.5,501,6,0,0,0,0,0,0
YGR086C,101.181818181818,807,11,0,0,0,21,33,5
YGR087C,194.16,1311,25,0,0,0,64.5,168,10
YGR088W,259.695652173913,1119,23,0,0,0,101.25,225,4
YGR089W,603.928571428571,2760,42,0,0,0,61.8,105,5
YGR090W,512.64,3090,50,0,0,0,54,159,5
YGR091W,269.375,1152,24,0,0,0,58,78,6
YGR092W,366.071428571429,1674,42,27,27,1,38.5714285714286,102,7
YGR093W,158.558823529412,1278,34,27,36,3,30.6,99,15
YGR094W,438,3177,61,0,0,0,63,111,3
YGR095C,63.3333333333333,285,9,6,6,1,22.5,51,6
YGR096W,322.4,837,15,0,0,0,35.25,63,4
YGR097W,582.838235294118,3396,68,0,0,0,58.7142857142857,120,7
YGR098C,1137.32608695652,4890,92,27,27,1,27,33,3
YGR099W,247.928571428571,1962,42,12,12,1,45.75,105,8
YGR100W,554.030769230769,2232,65,0,0,0,36.375,84,8
YGR101W,238.227272727273,1020,22,0,0,0,52.5,84,6
YGR102C,95.4545454545455,438,11,30,45,3,0,0,0
YGR103W,230.909090909091,1605,33,0,0,0,26.3333333333333,54,9
YGR104C,184.5,687,22,21,21,1,46,117,9
YGR105W,99,195,5,18,18,1,0,0,0
YGR106C,93.4285714285714,570,21,0,0,0,47.8,210,15
YGR107W,73.5,129,4,0,0,0,0,0,0
YGR108W,203.1,1260,40,18,18,1,36.2,72,15
YGR109C,233.086956521739,813,23,15,15,1,28,42,9
YGR109W-A,247.173913043478,864,23,12,12,1,40.5,96,6
YGR109W-B,1001.47297297297,4635,74,12,12,1,40.5,96,6
YGR110W,113.64,660,25,0,0,0,48,72,5
YGR111W,159.51724137931,1020,29,12.75,18,4,24,45,13
YGR112W,238.636363636364,942,22,0,0,0,66,192,8
YGR113W,280.588235294118,939,17,0,0,0,30,66,5
YGR114C,111,219,3,0,0,0,0,0,0
YGR115C,283,720,6,0,0,0,58.5,69,2
YGR116W,470.483870967742,4053,93,0,0,0,129.5,249,12
YGR117C,160.058823529412,882,34,0,0,0,28.875,75,8
YGR118W,33,87,4,0,0,0,0,0,0
YGR119C,258.529411764706,1149,17,0,0,0,0,0,0
YGR120C,98.8125,570,16,12,15,3,22.25,42,12
YGR121C,340.235294117647,1416,34,24,24,1,36,51,6
YGR121W-A,78.75,189,4,60,60,1,0,0,0
YGR122C-A,6,6,1,6,6,1,0,0,0
YGR122W,208.636363636364,1194,22,31.5,54,2,54.3333333333333,105,9
YGR123C,196.714285714286,1272,42,12,12,1,39,120,10
YGR124W,335.775,1602,40,0,0,0,79.5,165,8
YGR125W,601.27397260274,3015,73,0,0,0,65.3333333333333,108,9
YGR126W,86.5,423,12,0,0,0,39.3333333333333,102,9
YGR127W,121.5,927,20,15,15,1,45.6,126,10
YGR128C,177.529411764706,1782,34,0,0,0,38.3333333333333,75,9
YGR129W,79.6875,513,16,12,12,1,49.2,144,10
YGR130C,141.717391304348,1038,46,0,0,0,59.4,117,5
YGR131W,96,402,10,27,27,1,0,0,0
YGR132C,150.923076923077,780,13,36,36,1,14.25,36,8
YGR133W,121.636363636364,498,11,0,0,0,0,0,0
YGR134W,508.957894736842,3195,95,21,21,1,35.625,99,8
YGR135W,98.8235294117647,663,17,0,0,0,40.3333333333333,135,9
YGR136W,67.5,246,8,9,9,1,42,96,7
YGR137W,90.6,246,5,0,0,0,0,0,0
YGR138C,599.2,1797,30,0,0,0,94,141,3
YGR139W,108.75,207,4,0,0,0,0,0,0
YGR140W,356.263157894737,2838,57,0,0,0,42.75,81,8
YGR141W,165.236842105263,1260,38,0,0,0,43.8,90,10
YGR142W,79.5555555555556,552,27,12,12,1,24.8571428571429,69,14
YGR143W,323.563636363636,1986,55,0,0,0,38.1428571428571,75,7
YGR144W,184.304347826087,828,23,0,0,0,130.5,171,4
YGR145W,233.869565217391,1911,46,0,0,0,50,141,12
YGR146C,30,90,8,0,0,0,33,90,7
YGR146C-A,0,0,0,0,0,0,0,0,0
YGR147C,170.478260869565,864,23,0,0,0,50.4,105,10
YGR148C,0,0,0,0,0,0,0,0,0
YGR149W,219.875,912,24,27,27,1,49,105,6
YGR150C,586.414285714286,2589,70,34.5,51,2,51.75,114,8
YGR151C,191,312,3,0,0,0,0,0,0
YGR152C,247.363636363636,621,11,0,0,0,27.5,75,6
YGR153W,72.2307692307692,291,13,6,6,1,24.9,78,10
YGR154C,65.5384615384615,375,13,0,0,0,38.1428571428571,96,7
YGR155W,249.681818181818,1347,22,0,0,0,114,114,1
YGR156W,232.764705882353,879,17,0,0,0,44,66,3
YGR157W,462.48,2580,50,0,0,0,84,183,7
YGR158C,116.714285714286,702,21,27,27,1,34.875,66,8
YGR159C,251.5,561,12,0,0,0,43.5,72,2
YGR160W,107,600,12,0,0,0,62.1818181818182,135,11
YGR161C,238.928571428571,765,14,0,0,0,42.5,57,6
YGR161C-C,347.464285714286,1056,28,0,0,0,64.2,144,5
YGR161C-D,778.075471698113,5001,106,0,0,0,64.2,144,5
YGR161W-A,320.25,1050,24,0,0,0,42,66,5
YGR161W-B,655.53982300885,5046,113,0,0,0,42,66,5
YGR161W-C,81.6,165,5,42,42,1,0,0,0
YGR162W,398.52,2604,50,0,0,0,201.75,330,4
YGR163W,225.4,996,30,24,24,1,29.7,54,10
YGR164W,138,321,3,0,0,0,0,0,0
YGR165W,180.6,867,15,30,30,1,19.7142857142857,48,7
YGR166W,241.44,1518,25,27,39,2,45.3,105,10
YGR167W,100.5,234,16,21,21,1,111.230769230769,234,13
YGR168C,168.72,915,25,39,39,1,54.4285714285714,135,7
YGR169C,124.04347826087,984,23,9,9,1,24.375,90,8
YGR169C-A,56,189,6,0,0,0,0,0,0
YGR170W,347.393258426966,2787,89,0,0,0,38,63,3
YGR171C,175.342105263158,1383,38,33,33,1,38,111,12
YGR172C,163.846153846154,660,13,0,0,0,46,66,6
YGR173W,141,1068,25,0,0,0,43.2,69,5
YGR174C,167.4,444,5,0,0,0,0,0,0
YGR174W-A,57,57,1,0,0,0,0,0,0
YGR175C,314.727272727273,1335,33,0,0,0,56.6666666666667,102,9
YGR176W,70,102,3,0,0,0,0,0,0
YGR177C,286.965517241379,1539,29,0,0,0,31.2,63,5
YGR178C,238.741935483871,2061,62,0,0,0,45.6923076923077,93,13
YGR179C,218.689655172414,1155,29,0,0,0,36,81,10
YGR180C,341.727272727273,987,22,12,15,2,35.5714285714286,132,7
YGR181W,42.75,75,4,0,0,0,0,0,0
YGR182C,72.6,213,5,40.5,57,2,0,0,0
YGR183C,50,81,3,0,0,0,0,0,0
YGR184C,722.8,5736,135,10.5,12,2,28,66,9
YGR185C,326.647058823529,1008,17,45,45,1,34.7142857142857,54,7
YGR186W,379.454545454545,2130,66,33,33,1,49.5,123,8
YGR187C,203.129032258065,1029,31,9,9,1,16.6666666666667,30,9
YGR188C,523.7,2907,60,0,0,0,25,75,9
YGR189C,390,1266,20,0,0,0,93,192,6
YGR190C,60.75,294,8,0,0,0,0,0,0
YGR191W,276,1335,32,6,6,1,31.7142857142857,63,7
YGR192C,349.75,951,12,0,0,0,71.25,129,4
YGR193C,203.04,1125,25,34.5,45,2,32.3076923076923,69,13
YGR194C,373.028571428571,1755,35,0,0,0,31,63,3
YGR195W,184,618,18,9,9,1,47.6666666666667,141,9
YGR196C,237.646153846154,2136,65,10.5,12,2,102.272727272727,225,11
YGR197C,261.428571428571,864,28,0,0,0,97.8,159,5
YGR198W,444.111111111111,2217,54,28.5,36,2,35.25,84,8
YGR199W,378.619047619048,1923,63,0,0,0,43.3846153846154,108,13
YGR200C,251.901639344262,2148,61,36,36,1,38.1818181818182,87,11
YGR201C,75.2727272727273,474,11,0,0,0,35.5714285714286,69,7
YGR202C,146.571428571429,918,21,0,0,0,40.7142857142857,78,7
YGR203W,171.428571428571,387,7,0,0,0,0,0,0
YGR204C-A,73.5,99,2,48,48,1,0,0,0
YGR204W,634.026315789474,2682,38,18,18,1,55.8,135,5
YGR205W,129.75,708,20,9,9,1,48.8571428571429,123,7
YGR206W,66,213,6,51,72,2,0,0,0
YGR207C,120.230769230769,414,13,0,0,0,37.2857142857143,54,7
YGR208W,125.045454545455,639,22,0,0,0,68.4545454545455,171,11
YGR209C,85.875,210,8,0,0,0,0,0,0
YGR210C,164.833333333333,678,18,0,0,0,37.6666666666667,78,9
YGR211W,424.894736842105,1335,19,12,12,1,15,18,2
YGR212W,259.758620689655,1038,29,0,0,0,46.0909090909091,111,11
YGR213C,267.833333333333,804,18,0,0,0,11,21,3
YGR214W,72.6666666666667,168,9,36,36,1,72.5,156,6
YGR215W,55,99,3,0,0,0,0,0,0
YGR216C,437.75,1572,24,0,0,0,46,69,3
YGR217W,1031.97692307692,6045,130,12,12,1,46.3636363636364,120,11
YGR218W,703.970149253731,2967,67,0,0,0,27,42,5
YGR219W,112.875,336,8,18,18,1,0,0,0
YGR220C,160.772727272727,609,22,33,33,1,28.2,48,10
YGR221C,286.9,1656,30,0,0,0,60.75,117,8
YGR222W,131.75,609,12,0,0,0,40,63,3
YGR223C,175.304347826087,1131,23,18,18,1,37.2857142857143,78,7
YGR224W,434.586206896552,1815,29,0,0,0,38,66,3
YGR225W,151.137931034483,1647,29,0,0,0,46,96,3
YGR226C,0,0,0,0,0,0,0,0,0
YGR227W,295.178571428571,1398,28,45,66,3,24.6,66,10
YGR228W,114,114,1,0,0,0,0,0,0
YGR229C,254.642857142857,1419,42,24,24,1,24.4615384615385,54,13
YGR230W,82.8,291,5,0,0,0,0,0,0
YGR231C,85.1052631578947,582,19,0,0,0,34.25,117,12
YGR232W,108.5,657,18,0,0,0,55.0909090909091,156,11
YGR233C,202.643835616438,2703,73,0,0,0,31.5,69,8
YGR234W,171.535714285714,1107,28,0,0,0,87,219,6
YGR235C,123.833333333333,558,18,0,0,0,54.4285714285714,99,7
YGR236C,67.0909090909091,219,11,0,0,0,0,0,0
YGR237C,428.4375,1974,48,21,21,1,43.3333333333333,78,9
YGR238C,341.068965517241,2559,58,0,0,0,40.5,126,8
YGR239C,150.818181818182,582,11,12,12,1,42.5,75,6
YGR240C,531.24,2658,50,39,39,1,42,69,9
YGR240C-A,63.75,117,4,6,6,1,0,0,0
YGR241C,338.117647058824,1659,34,0,0,0,21.6666666666667,72,9
YGR242W,63,93,3,12,12,1,0,0,0
YGR243W,51,57,2,0,0,0,0,0,0
YGR244C,270.51724137931,990,29,0,0,0,23.25,33,4
YGR245C,425.761904761905,2280,63,0,0,0,25.5,51,8
YGR246C,265.064516129032,1368,31,18,18,1,57,186,8
YGR247W,111,660,16,0,0,0,27.3333333333333,96,9
YGR248W,122.6,633,15,0,0,0,44.625,132,8
YGR249W,295.59375,1179,32,25.5,27,2,72.8181818181818,174,11
YGR250C,256.728813559322,2100,59,9,9,1,62.7,174,10
YGR251W,107.333333333333,231,9,0,0,0,0,0,0
YGR252W,258.529411764706,981,34,36,36,1,38.1428571428571,75,7
YGR253C,119.55,552,20,15,15,1,54.9230769230769,114,13
YGR254W,348.5,1170,12,0,0,0,66,132,5
YGR255C,371.571428571429,1422,28,0,0,0,49,93,6
YGR256W,409.304347826087,1434,23,0,0,0,42,75,6
YGR257C,324.346153846154,1056,26,0,0,0,18,48,4
YGR258C,441.5,3018,72,0,0,0,24.6,39,5
YGR259C,90.75,222,8,0,0,0,0,0,0
YGR260W,458.615384615385,1587,39,0,0,0,128.75,234,12
YGR261C,496.6875,2244,48,0,0,0,24.3333333333333,45,9
YGR262C,73.7142857142857,405,14,0,0,0,37.6666666666667,147,9
YGR263C,185.307692307692,1071,39,0,0,0,38.25,99,12
YGR264C,199.26,2118,50,0,0,0,51.3333333333333,114,9
YGR265W,195,345,6,0,0,0,0,0,0
YGR266W,338.2,1965,60,0,0,0,56.25,126,12
YGR267C,160.833333333333,459,18,15,15,1,82.3333333333333,153,9
YGR268C,113.4,444,10,30,33,3,0,0,0
YGR269W,112.333333333333,303,9,0,0,0,0,0,0
YGR270C-A,120,216,3,0,0,0,0,0,0
YGR270W,416.602040816327,3957,98,0,0,0,82,162,24
YGR271C-A,195,651,11,0,0,0,30,51,7
YGR271W,1161.97916666667,5865,144,0,0,0,31.875,63,8
YGR273C,92.625,303,8,0,0,0,0,0,0
YGR274C,582.172413793103,2958,87,0,0,0,66.125,198,24
YGR275W,60.6923076923077,330,13,12,12,1,0,0,0
YGR276C,314.666666666667,1509,36,0,0,0,39.3333333333333,102,9
YGR277C,151.666666666667,741,18,0,0,0,35.6666666666667,75,9
YGR278W,384.529411764706,1677,34,39,39,1,18.3333333333333,39,9
YGR279C,97.875,321,8,0,0,0,69,102,3
YGR280C,133.875,693,16,9,9,1,38,72,6
YGR281W,1152.69444444444,4080,108,0,0,0,66,147,7
YGR282C,190.846153846154,381,13,0,0,0,37.5,51,2
YGR283C,168,936,14,0,0,0,39.5,90,6
YGR284C,233.4375,897,16,0,0,0,39.4285714285714,75,7
YGR285C,181.090909090909,999,22,0,0,0,82.5,204,10
YGR286C,283.333333333333,1125,27,0,0,0,31.125,75,8
YGR287C,251.560975609756,1656,41,0,0,0,66.2727272727273,207,11
YGR288W,127.75,888,36,37,57,3,49,96,6
YGR289C,503.921052631579,1620,38,0,0,0,28.6666666666667,42,9
YGR290W,133,393,6,0,0,0,0,0,0
YGR291C,158,183,3,0,0,0,0,0,0
YGR292W,188.642857142857,1551,42,0,0,0,62.1,129,10
YGR293C,132.9,369,10,6,6,1,0,0,0
YGR294W,111,129,2,0,0,0,0,0,0
