Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"TOK1","YJL093C","below threshold","16.66","4.53159","cell periphery","74.1578","cell periphery,vacuole","104.299","below threshold","18.8317","cell periphery","33.534","cytosol","16.57","0.99","0","5.02","cytosol","15.03","0.9","0","2.9","cytosol","17.53","1.05","0","","below threshold","below threshold","15.2437","0.914244","0","1.94646","Outward-rectifier potassium channel of the plasma membrane with two pore domains in tandem, each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin"
"YCK1","YHR135C","cytosol","44.75","","cell periphery","83.795","cell periphery","59.2027","below threshold","16.5461","cytosol","29.3418","cytosol","40.16","0.89","0","","cytosol","45.17","1","0","","cytosol","35.38","0.79","0","","","","","","","","Palmitoylated plasma membrane-bound casein kinase I isoform; shares redundant functions with Yck2p in morphogenesis, proper septin assembly, endocytic trafficking; provides an essential function overlapping with that of Yck2p"
"KHA1","YJL094C","below threshold","17.24","5.16535","ER","36.8242","ER","23.4652","below threshold","16.6613","below threshold","22.9487","cytosol","14.43","0.83","0","4.4","cytosol","14.04","0.81","0","3.49","cytosol","15.68","0.9","0","","below threshold","below threshold","13.8133","0.800784","0","1.80292","Putative K+/H+ antiporter with a probable role in intracellular cation homeostasis, localized to Golgi vesicles and detected in highly purified mitochondria in high-throughput studies"
"CHS7","YHR142W","punctate","29.91","9.12767","ER","27.9878","vacuole","15.1873","ambiguous,cytosol","23.2395","below threshold","22.8904","punctate","32.1","1.07","0","11.02","punctate","19.71","0.65","-1","3.9","punctate","22.55","0.75","0","","punctate","punctate","24.2278","0.809833","0","4.69156","Protein of unknown function, involved in chitin biosynthesis by regulating Chs3p export from the ER"
"SKG6","YHR149C","","","","cytosol,ER","49.1459","below threshold","12.7319","below threshold","22.4264","below threshold","20.7624","","","","","","","","","","","","","","","","","","","","","",""
"PHS1","YJL097W","ER","53.3","","ER","183.84","ER","318.037","ER","55.951","ER","47.48","ER","63.35","1.18","0","","ER","44.35","0.83","0","","ER","36.99","0.69","0","","","","","","","","Essential 3-hydroxyacyl-CoA dehydratase of the ER membrane, involved in elongation of very long-chain fatty acids; evolutionarily conserved, similar to mammalian PTPLA and PTPLB; involved in sphingolipid biosynthesis and protein trafficking"
"PRM10","YJL108C","","","","ER","24.9333","ER","10.4115","below threshold","19.0015","below threshold","22.8743","","","","","","","","","","","","","","","","","","","","","",""
"PHO86","YJL117W","below threshold","14.62","","ER","129.621","ER","191.935","ER","58.9059","ER","48.8954","cytosol","13.45","0.91","0","","cytosol","14.81","1.01","0","","cytosol","12.69","0.86","0","","","","","","","","Endoplasmic reticulum (ER) resident protein required for ER exit of the high-affinity phosphate transporter Pho84p, specifically required for packaging of Pho84p into COPII vesicles"
"TRK1","YJL129C","below threshold","18.4","5.46227","cell periphery,punctate","24.4585","cell periphery,punctate","23.4926","below threshold","18.5558","below threshold","28.111","cytosol","17.43","0.94","0","7.21","cytosol","17.45","0.94","0","2.56","cytosol","17.58","0.95","0","","below threshold","below threshold","16.5219","0.897395","0","3.23347","Component of the Trk1p-Trk2p potassium transport system; 180 kDa high affinity potassium transporter; phosphorylated in vivo and interacts physically with the phosphatase Ppz1p, suggesting Trk1p acitivy is regulated by phosphorylation"
"MCD4","YKL165C","","","","ER","87.5382","ER","92.9358","ER","33.2328","ER","35.309","","","","","","","","","","","","","","","","","","","","","",""
"LCB3","YJL134W","ER","19.32","5.25799","ER","65.0456","ER","96.1046","ER","36.0986","#N/A","","ER","17.2","0.89","0","7.06","ER","15.99","0.82","0","3.2","ER","18.51","0.95","0","","ER","ER","16.5843","0.857996","0","2.04072","Long-chain base-1-phosphate phosphatase with specificity for dihydrosphingosine-1-phosphate, regulates ceramide and long-chain base phosphates levels, involved in incorporation of exogenous long chain bases in sphingolipids"
"YUR1","YJL139C","below threshold","14.28","4.40468","ER","26.2689","ER","17.6299","below threshold","17.3449","below threshold","24.1881","cytosol","14.14","0.99","0","4.99","cytosol","14.11","0.98","0","2.83","cytosol","15.82","1.1","0","","below threshold","below threshold","14.1936","0.993541","0","1.80676","Mannosyltransferase of the KTR1 family, involved in protein N-glycosylation; located in the Golgi apparatus"
"TPO5","YKL174C","","","","ER","53.6187","ER","59.6084","below threshold","23.8203","below threshold","32.0285","","","","","","","","","","","","","","","","","","","","","",""
"SFH5","YJL145W","cytosol","31.38","10.0877","cell periphery,punctate","126.522","cytosol,bud neck","218.611","punctate,mitochondria","54.8233","cytosol","51.9537","cytosol","31.98","1.01","0","15.49","cytosol","35.51","1.13","0","7.9","cytosol","24.02","0.76","0","","cytosol","cytosol","30.2216","0.962953","0","4.8486","Non-classical phosphatidylinositol transfer protein (PITP); exhibits PI- but not PC-transfer activity; localizes to the peripheral endoplasmic reticulum, cytosol and microsomes; similar to Sec14p"
"ZRT3","YKL175W","","","","ER","32.3787","ER","16.3526","ER","24.065","below threshold","24.2056","","","","","","","","","","","","","","","","","","","","","",""
"GWT1","YJL091C","below threshold","14.05","4.67102","ER","18.6815","below threshold","9.46145","punctate","22.8857","below threshold","23.7712","cytosol","14.42","1.02","0","5.59","cytosol","13.4","0.95","0","2.41","cytosol","14.59","1.03","0","","below threshold","below threshold","14.8705","1.05706","0","1.67565","Protein involved in the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) to form glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI), an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors"
"STE3","YKL178C","","","","ER","29.0033","ER","8.63983","ER","35.2977","below threshold","23.7801","","","","","","","","","","","","","","","","","","","","","",""
"IST2","YBR086C","cell periphery","46.84","17.8788","cell periphery,punctate","88.065","cell periphery","125.39","cell periphery,punctate","64.8035","cell periphery","40.9784","cell periphery","54.89","1.17","0","21.5","cell periphery","40.03","0.85","0","11.91","punctate","","","","","cell periphery","cell periphery","39.4628","0.84241","0","8.55825","Plasma membrane protein that may be involved in osmotolerance, localizes to the mother cell in small-budded cells and to the bud in medium- and large-budded cells; mRNA is transported to the bud tip by an actomyosin-driven process"
"FAT3","YKL187C","","","","cell periphery","72.5216","cell periphery,vacuole","108.84","below threshold","24.9254","cell periphery","32.0675","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies"
"GAL2","YLR081W","below threshold","17.59","3.93103","cell periphery","50.4017","missing","0","below threshold","14.9042","cell periphery","37.5474","cytosol","12.73","0.72","0","3.89","cytosol","14.36","0.81","0","2.35","cytosol","16.62","0.94","0","","cell periphery, vacuole","below threshold","15.3716","0.873383","0","2.05915","Galactose permease, required for utilization of galactose; also able to transport glucose"
"GAA1","YLR088W","ER","23.07","6.37329","ER","78.7233","ER,punctate","124.667","ER","25.4217","ER","33.3662","ER","22.36","0.96","0","9.45","ER","22.37","0.96","0","5.72","ER","22.64","0.98","0","","ER","ER","18.8923","0.818867","0","5.89735","Subunit of the GPI (glycosylphosphatidylinositol):protein transamidase complex, removes the GPI-anchoring signal and attaches GPI to proteins in the ER"
"GSF2","YML048W","","","","ER","184.092","ER","262.805","ER","55.0089","ER","48.9437","","","","","","","","","","","","","","","","","","","","","",""
"ERG27","YLR100W","punctate","54.76","14.7461","ER,punctate","119.937","ER,punctate","223.333","punctate","44.9808","ER,punctate","46.0157","punctate","61.05","1.11","0","25.9","punctate","58.33","1.06","0","8.37","punctate","59.94","1.09","0","","punctate","punctate","56.4631","1.03107","0","7.0571","3-keto sterol reductase, catalyzes the last of three steps required to remove two C-4 methyl groups from an intermediate in ergosterol biosynthesis; mutants are sterol auxotrophs"
"SUR7","YML052W","below threshold","13.99","3.7944","cell periphery,punctate","80.8588","cell periphery,punctate","105.939","cell periphery,punctate","61.2572","below threshold","27.6904","cytosol","15.25","1.08","0","5.25","cytosol","13.16","0.94","0","3.69","cytosol","19.33","1.38","0","","below threshold","below threshold","13.0853","0.934755","0","1.60196","Plasma membrane protein that localizes to furrow-like invaginations (MCC patches); component of eisosomes; associated with endocytosis, along with Pil1p and Lsp1p; sporulation and plasma membrane sphingolipid content are altered in mutants"
"SPC2","YML055W","ER","42.06","11.2946","ER","116.149","ER","138.111","ER","21.0517","ER","39.1458","ER","63.07","1.49","1","20.68","ER","36.58","0.86","0","8.77","ER","46.47","1.1","0","","ER","ER","44.7483","1.06381","0","9.27577","Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway; homologous to mammalian SPC25"
"ZRT2","YLR130C","ER","21.44","7.1085","ER","43.7727","ER","31.0079","ER","25.8043","below threshold","25.0914","ER","16.57","0.77","-1","5.79","ER","16.76","0.78","-1","4.89","ER","16.47","0.76","-1","","ER","ER","17.4853","0.815059","0","3.97795","Low-affinity zinc transporter of the plasma membrane; transcription is induced under low-zinc conditions by the Zap1p transcription factor"
"NHA1","YLR138W","below threshold","15.15","","ER","53.6322","ER","47.3826","ER","27.7204","below threshold","28.0091","cytosol","15.25","1","0","","cytosol","15.65","1.03","0","","cytosol","16.92","1.11","0","","","","","","","","Na+/H+ antiporter involved in sodium and potassium efflux through the plasma membrane; required for alkali cation tolerance at acidic pH"
"MNN11","YJL183W","punctate","27.99","9.64704","ER,punctate","65.2153","ER,vacuole","104.217","punctate","31.1137","punctate","31.1876","punctate","16.24","0.58","-1","5.52","punctate","17.57","0.62","-1","3.42","punctate","18.49","0.66","-1","","punctate","punctate","22.1992","0.792869","0","6.31156","Subunit of a Golgi mannosyltransferase complex that also contains Anp1p, Mnn9p, Mnn10p, and Hoc1p, and mediates elongation of the polysaccharide mannan backbone; has homology to Mnn10p"
"ERG29","YMR134W","ER","43.48","10.5957","ER","98.6527","ER,punctate","105.297","cell periphery,punctate","40.6686","punctate,bud neck","43.4987","ER","","","0","","ER","","","0","","ER","","","","","ER","ER","","","0","","Protein of unknown function that may be involved in iron metabolism; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; shows localization to the ER; highly conserved in ascomycetes"
"ELO1","YJL196C","ER","52.67","22.4361","ER","55.5378","ER","34.1004","ER","22.9707","below threshold","25.0983","ER","32.76","0.62","-1","19.22","ER","41.29","0.78","0","12.22","ER","66.88","1.26","0","","ER","ER","43.0764","0.817751","0","11.5205","Elongase I, medium-chain acyl elongase, catalyzes carboxy-terminal elongation of unsaturated C12-C16 fatty acyl-CoAs to C16-C18 fatty acids"
"PHO90","YJL198W","below threshold","13.94","","cell periphery,punctate","107.263","cytosol","249.335","punctate,mitochondria","49.3434","cytosol","54.0467","cytosol","15.04","1.07","0","","cytosol","14.43","1.03","0","","cytosol","16.61","1.19","0","","","","","","","","Low-affinity phosphate transporter; deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth"
"SAC1","YKL212W","ER","78.9","20.4245","ER","216.939","missing","","missing","0","ER","61.1634","ER","69.96","0.88","0","29","ER","80.54","1.02","0","20.7","ER","64.21","0.81","0","","ER","ER","63.7499","0.807834","0","10.7291","Phosphatidylinositol phosphate (PtdInsP) phosphatase involved in hydrolysis of PtdIns[4]P; transmembrane protein localizes to ER and Golgi; involved in protein trafficking and processing, secretion, and cell wall maintenance"
"JEN1","YKL217W","below threshold","18.06","5.62483","cell periphery,vacuole","32.3602","vacuole","48.8936","below threshold","21.4517","below threshold","24.711","cytosol","16.36","0.9","0","6.14","cytosol","17.73","0.98","0","5.33","cytosol","14.59","0.8","0","","below threshold","below threshold","15.9797","0.884709","0","2.73704","Lactate transporter, required for uptake of lactate and pyruvate; phosphorylated; expression is derepressed by transcriptional activator Cat8p during respiratory growth, and repressed in the presence of glucose, fructose, and mannose"
"COS9","YKL219W","below threshold","15","4.34929","ambiguous,ER","37.1572","vacuole","18.5028","below threshold","21.1983","below threshold","23.9123","cytosol","16.98","1.13","0","8.22","cytosol","16.51","1.1","0","2.74","cytosol","13.11","0.87","0","","below threshold","below threshold","15.5299","1.03496","0","2.22403","Protein of unknown function, member of the DUP380 subfamily of conserved, often subtelomerically-encoded proteins"
"OPT1","YJL212C","","","","cell periphery,punctate","53.4085","cell periphery,vacuole","55.5803","cytosol","26.8872","cell periphery,punctate","31.5793","","","","","","","","","","","","","","","","","","","","","",""
