,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300
YGR216C,-5.4,-3.2,-5.9,-6.1,-6.9,-6.9,-4.5,-3.9,-9.6,-7.7,-4.5,-7.3,-0.1,-3,-7.6,-4.6,-2.9,-3.3,-5.2,-11.6,-2.4,-2.6,-2.2,-2.2,-0.5,0,0,-2.2,-2.8,-4,-4.3
YHR160C,-1.4,-1.1,-1,-1.3,-4.6,-4.7,-7.5,-4,-7.7,-3.5,-5.9,-1.7,-0.3,-0.4,-2.8,-1.9,-2.5,-3.2,-4.3,-7.7,-3.3,-3.3,-3.2,-2.2,-1.5,-3.4,-4.2,-7.1,-4.4,-0.8,-1.2
YOL121C,-5.2,-3.7,-2,-1.8,-2.8,-10.5,-7.1,-8.7,-7,-8.1,-6.5,-5.3,-6.3,-4.4,-6,-5.6,-5.8,-2.7,-4.1,-2.7,-1.5,-4.3,-2.4,-4.2,-6,-7.2,-6.3,-4.3,-4.6,-2.3,-2.5
YLR201C,-7.9,-6.1,-3.5,-4.8,-6.1,-3.1,0,-1.9,-1.9,-2.1,-1.9,-1.9,-2,-5,-5.5,-4.3,-5.6,-6.4,-3.9,-1.5,-2.4,-2.4,-3.6,-3.3,-2.4,-2,-3.4,-6.2,-8.6,-1.5,-4.9
YNR022C,-9.4,-7.5,-7.5,-7.3,-8.5,-8.3,-4.2,-1.1,-3.8,-2,-3.4,-1.4,-1.4,-1.4,-0.1,-3.9,0,0,0,-1,-1.8,-3,-3.9,-4.3,-1.2,-0.8,-4.3,-5.8,-3.1,-0.9,-4.6
YJL136W-A,-5.6,-4.5,-6.3,-8.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,
YBR235W,-2.1,-4.7,-5.9,-4.2,-0.1,-0.1,-6,-5.3,-3,0,-5.2,-5.2,-3.6,0,0,-1,-5.1,-6.8,-7.3,-4,-4,-3,-3,-0.1,-4,-4.4,-3.6,-3.6,-1.5,-1.1,-1.4
YCR050C,-3,-7.1,-6.7,-2,-1.8,-4.4,-6,-8,-8.1,-5.1,-6.3,-7.6,-6.5,-2.9,-3.5,-4,-6.1,-9.9,-11.1,-3,-3,-1.6,-2.9,-8.9,-12,-6.7,-4.2,,,,
YAL049C,-4.9,-4.8,-7.2,-3.7,-13,-6.4,-6.8,-3.3,-4.4,-1.3,-1,-3.1,-6.4,-2.7,-1.8,-3.8,-0.8,-3.5,-6.9,-7.9,-7.4,-6.2,-9,-4.5,-4.5,-4.2,-3.1,-4.5,-5.9,-5,-4.8
YDR518W,-3.6,-3.4,-3.6,-3.9,-7.2,-9.9,-5.9,-4.3,-2.2,-2.5,-1.5,-1.3,0,-2.9,-3.3,-5.6,-5.6,-5.5,-5.5,-6.8,-6.8,-5.3,-4.9,-4.6,-6.6,-4.7,-9.2,-8.8,-7,0,0
YLL043W,-4.3,-3.2,-3.9,-5.2,-3.9,-1.4,-3.3,-4.9,-5.2,-4.5,0,-4.4,-4.4,-2.8,0,0,0,-0.4,-3.4,-3.4,-0.9,-1.3,-6.1,-2,-5.1,-5.1,-5.7,-3.5,-9.9,-8.4,-7.9
YHR061C,-9.7,-9.8,-10,-10.2,-8,-3.8,-3.7,-2.6,-5,-2.2,-3.2,-5.7,-4.5,-5.2,-6.5,-3.8,-4,-4.1,-3.2,-3,0,-0.6,0,0,-1.9,0,0,0,-0.5,-2.4,-11.5
YNL322C,-5.8,-2.6,-4,-10.6,-7.8,-19.8,-13.4,-10.7,-11.3,-7.3,-7.5,-8.3,-7.2,-4.8,-6,-4.3,-3.6,-2.7,-3.9,-2.9,-2.9,-4.9,-4.9,-2.9,-2.7,-1.5,-1.5,0,-3.4,-3.4,-5.3
YDL143W,-3.5,-3.5,-3.6,-3.4,-3.3,-3.2,-5.7,-6.1,-6.2,-4.8,-11.8,-9.8,-6.6,-7.6,-6.5,-9.4,-4.9,-10,-7.5,-11,-11,-8.4,-8.6,-11.3,-10.1,-11.8,-12.4,-8.2,-6.9,-7.9,-5.9
YER035W,-1.6,-4.2,-2.7,-3.7,-7.7,-7.7,-4,-1.1,-0.7,-1.4,-5.8,-6.6,-6.8,-2.3,-3.4,-3,-4.6,-5.8,-5.9,-3.8,-4.5,-8.5,-5.4,-5.8,-4,-2.9,0,-1.6,0,-2.8,-6.2
YLR412W,-1.6,-2.4,-5.5,-5.1,-5,-6.5,-6.1,-5.5,-4.6,-6.1,-0.7,-0.7,-0.5,0,-2.4,-3.1,-3.1,-6.1,-8.4,-7.1,-4.9,-5,-3.4,-3.5,-1.7,-5.6,-11.2,-6,-0.1,-0.4,-1.1
YPR156C,-2.5,-4.7,-8,-8,-8.8,-8.5,-0.8,-5.1,-4.3,-5.4,-3.8,-6.2,-8.3,-7.1,-8.3,-4.4,-7.1,-9.8,-3.3,-1.5,-3,-1.5,-1.7,-4.6,-8.1,-5.3,-5.3,-5.6,-3.5,-4.2,-5.5
YFL058W,-8.5,-3,-1.9,-1.5,-1.6,-2.9,-7.1,-2.2,-7.2,-7.2,-3.1,-2.1,-4.6,-6.3,-5.4,-7.3,-8.2,-6.9,-8.6,-12.6,-8,-7.6,-3.9,-3.3,-4.4,-6,-14,-7.6,-9.4,-5.8,-7.5
YDR146C,-10,-5.5,-2.3,-1.5,0,0,-3.8,-3.8,-5.3,-4.9,-2.2,-1,-0.2,0,-4.1,-4.6,-2.7,-2.2,-2.8,-2.4,-2.7,-3,-3.9,-6.5,-3.9,-3.5,-3,-2.5,-4.8,-4.8,-5.1
YOL129W,-11.1,-2.1,-0.9,-4,-15.2,-8.3,-7.8,-7.1,-4.2,-5.1,-8.7,-4.7,-4.7,-2,-1.4,-4.5,-3.7,-3,-3.5,-3.5,-3.1,-4.6,-6.5,-4.9,-2.7,-9.5,-4.9,-5.8,-5.8,-7.3,-5.5
YGL101W,-6.2,-4.8,-7.1,-3.9,-7.8,-0.8,-1.7,0,0,-10.1,-1.9,-4.8,-4.2,-9,-4.9,-4.7,-4.4,-6,-7.3,-3.5,-4.9,-5.8,-2.7,-8.2,-5.9,-4.3,-3.7,-10.6,-6.1,0,0
YBR120C,-4.4,-3.4,-3,-3.2,-3.5,-4.7,-4.9,-6.3,-4,-2.5,-5.3,-6.3,-5.4,-5.8,-4.5,-2,-4,-2,-0.2,0,-8.8,-10,-8.8,-1.7,-2.1,-1.5,-0.2,-4.8,-5.2,-6.8,-4.4
YOR287C,-3.1,-3.1,-3.6,-5.6,-3.8,-0.8,-4.5,-2.2,-2.2,-1.2,-1.9,-5.2,-6.4,-3.9,-5.8,-2.9,-2,-1.2,-2.4,-1.4,-1.4,0,-1.2,-3.6,-3.8,-3.8,-2.5,-5.1,-4.6,-4.9,-5.8
YIL006W,-2.8,-4,-8.5,-12.4,-8.5,-11.9,-5.3,-3.5,-4.4,-1.3,-2.2,-2.3,-2.3,-4,-4.7,-1.9,-1.9,-2.5,-1.7,-3.3,-4,-3.3,-2.9,-9,-9,-8,-7.5,-8.6,-4.6,-4.8,-1.8
YMR164C,-0.4,0,-5.5,-5.9,-0.8,-3.2,-3.1,-4.4,-3.7,-6.2,-8.5,-3.5,-3.6,-6.1,-3,-0.1,0,0,-0.2,-0.2,-3.5,-3.3,-2.9,-5.8,-5,-3.7,-8.2,-9.3,-4.9,-3.5,-3.3
YNL277W,-3.9,-6.7,-5.5,-0.8,-4,-4.2,-8.7,-5.8,-8.2,-6.6,-6.5,-4.9,-1.7,-4.1,-7.2,-5.4,-2.5,-2.2,-4.8,-7,-7.3,-10.9,-13.2,-8.5,-13.6,-10.3,-7.4,-2.5,-2.5,-2.4,-7.9
YMR197C,-0.1,0,-0.5,-2.2,-5.4,-6.1,-5.3,-3.9,-0.5,-1.7,-1.7,-5.2,-7.7,-3.3,-6.4,-4.8,-3.5,-6.8,-7.3,-7.4,-3.7,-0.9,0,0,-0.9,-2.7,-3.6,-3.8,-3.1,-6.4,-1.2
YGR233C,-4.5,-8.3,-10.7,-6.9,-4.6,-3.7,-4.2,-2.9,-2.4,-7.4,-4.7,-2.6,-3,-3.3,-2.6,-1,0,-1.2,-2,-6.5,-12.9,-2.1,-2.4,-3.9,-2.8,-2.8,0,-0.5,-1.4,-1,0
YEL004W,-7.2,-6.7,-5.5,-7.2,-3.3,-1.7,-1.3,-2.8,-0.9,-2.5,0,-1.2,-3.9,-7,-5.5,-1.9,-1.4,-1,-1.7,-0.6,-0.2,-0.2,-4.8,-1.7,-0.8,-0.8,-0.7,-2.2,-5,-7.6,-2.2
YBR052C,-7,-5.8,-6.6,-6.8,-2,-1.8,-3.8,-5.2,-7.1,-9,-2.5,-5.4,-4,-1,-5.8,-4.8,-4.8,-2.7,-2.7,-2.3,-2.3,-3.9,-4.6,-2.6,-4,-9.8,-7.8,-8.1,-3.8,-6.5,-6
YKL119C,-1.7,-3.4,-3.6,-5.3,-1.9,-1,-4.8,-9.4,-7,-1.9,-9.1,-3.8,-8.6,-11.7,-1.5,-7,-2.9,-7.3,-5.2,-7,-9.1,-4.3,-4.3,-2.6,0,-6.2,-6.2,-6.2,-3.9,-3.4,-3.5
YOR372C,-4.9,-6.3,-4,-4.4,-6.4,-3.2,-0.5,-0.5,-1.8,-2.4,-2.2,-1.5,-3.4,-3.4,-1.9,0,0,-0.2,0,0,0,-4.4,-7.3,-10.2,-6.3,-5.2,-0.4,-0.4,0,0,0
YBR105C,-1.3,-5.3,-6.1,-8.4,-8.8,-7.4,-7.4,-3.7,-0.5,-0.5,-0.2,-2.4,0,0,-0.9,-0.3,-2.3,-4.4,-5.8,-7.8,-7,-10.3,-3.2,-8.9,-8.9,-5.9,-8.3,-3.2,-3.3,-2.6,-3.9
YMR287C,-9.6,-6.1,-3.6,-7,-4.9,-7.5,-7.5,-1.8,-1.7,-0.7,-0.7,-1.1,-3.8,-5.4,-5.5,-5.3,-9.2,-5.6,-5.1,0,-1.3,0,-1.4,-1.3,-1.3,-0.3,-0.3,-0.3,-0.2,-2.3,-2.6
YDR326C,-2,-4.8,-4.9,-3.3,-5.5,-1.5,-1.9,-1.1,-1.9,-0.8,-2.4,-3.9,-3.9,0,-4.5,-7.1,-4.9,-4.9,-5.1,-4.2,-5.5,-8,-7,-8.3,-5.3,0,0,-0.8,-2.4,-2.4,-0.8
YPR081C,-4.6,-4.6,0,-3.6,-5.4,-2.7,-11.7,-5.6,-8.5,-5.9,-6.3,-6.6,-6.8,-2.1,-1.5,-1.5,-2.9,-5.9,-4.3,-4.1,-3.3,-5,-3.6,-3.8,-8,-4,-4.7,-2.9,-1.9,-0.8,-3
YMR295C,-4.7,-3.2,-3.6,-5.3,-7.9,-7.4,-8.9,-2.6,-1.2,-5.8,-3.3,-3.8,-4.8,-2.6,-5.7,-2.9,0,-0.2,0,-0.4,-6.2,-3.8,-8.2,-6.5,-14.5,-3.1,-1.6,-1.6,-5.7,-1.6,-3.8
YPR019W,-2.7,-2.7,-4.7,-6,-2.2,-4.3,-1.7,-1.6,-1.4,-1.3,-3.6,-5.6,-5.3,-4,-1.9,-0.8,-3.9,-11,-5.3,-0.4,-0.2,-0.8,-1.2,-1.5,-6.2,-2.5,-10.8,-9.8,-8.8,-7.1,-9.7
YLR161W,-7,-8.9,-10,-7.2,-4.2,-8.8,-2.5,-2.5,-2.5,-1.6,-7.2,-9.2,-8.2,-6.9,-1.4,-3.9,-7,-7,-3,-1.3,-4.8,-5.6,-1.6,-5.8,-0.5,-4.9,-4.9,-12.5,-12.3,-13,-10.4
YOR393W,-3.5,-6.2,-5,-5.3,-7.3,-9.4,-6.1,-5,-5.6,-9,-10.3,-6.7,-3.3,-3.2,-4.4,-6.3,-5,-6,-3,-4.6,-2.9,-4.1,-1.6,-3.9,-4.5,-6.1,-4.7,-4.6,-6,-5.3,-9.1
YNR074C,-6.6,-6.6,-2.1,-5.3,-5.8,-6.4,-5.4,-4.5,-5.3,-2.6,-1.7,-3.8,-3.4,-8,-6.9,-5,-4.6,-0.8,-4.5,-1.8,-5.9,-6.4,-9.2,-10.2,-4.3,-4.7,-5.6,-6.4,-7.5,-5.2,-8.1
YHR131C,-6.5,-2.2,-2.2,-2.1,-4.9,-0.6,-11.7,-3.1,-4,-4.4,-1.6,-6.9,-6.9,-6.4,-12.8,-5.2,-4.7,-1.9,-1.5,-6.6,-6.6,-2,-6,-3.5,-3.7,-3.7,-4.9,-2.3,-1.6,-2.1,-6.8
YKL082C,-7.9,-11.5,-8.4,-6.7,-3.3,-1.9,-0.7,-1.1,-2.5,-1.4,-1.4,0,0,-0.1,-0.6,-1.1,-4.5,-4.5,-4.5,-3.5,0,-3.6,-5.9,-5.9,-1.6,-2.3,-2.5,-1.7,-1.4,-4.5,-4.5
YCR027C,-1.8,-0.3,-2.3,-3.4,-7.8,-5.8,-3.8,-5.3,-6.7,-10.5,-3,-1.9,-1.2,-3.5,-3.8,-6.5,-3.5,-4.4,-9.7,-6.1,-3.9,-0.6,-0.6,-1.8,-2.8,-7.8,-7.9,-4.7,-4.7,-0.7,-10.7
YJR011C,-3.2,-3,-3.9,-2.3,-3.3,-3.3,-3.3,0,-0.3,-2.6,-1.4,-1.4,-5,-2.9,-3.8,-3.3,-6,-3.7,-3.2,-3.1,-0.6,0,-0.6,-4.5,-2.8,-5.3,-2.9,-1.9,-3.2,-5.6,-3.7
YDR072C,-7.3,-7.4,-7.7,-3.1,0,-3.6,-3.5,-4,-2.3,-7.3,-5.8,-4,-4.2,-10.7,-11.9,-2.3,-3.2,-4.5,-5.6,-8.7,-6.6,-2.2,-6.3,-2.3,-2.8,-2.2,-1.5,0,-0.6,-3.2,-0.6
YPL149W,-2.5,-3,-5.3,-4.8,-4.9,-7.1,-4.6,-2,-7.2,-7.2,-1.6,-3.6,-6,-1.5,-1.5,-2.2,-2.6,-4.4,-4.1,-3.7,-2.6,-3.7,-1.8,-14.4,-5.1,-8.5,-9,-3.8,-6.3,-6.2,-6
YJR041C,-4.8,-0.2,-4.7,-4.7,-7.7,-5.9,-2,-1.7,-5.9,-2.3,-2.3,-0.4,-1.3,-0.7,-2,-2.8,-2.8,-1.6,-3.6,-2.2,-3.6,-3.6,-4.4,-5.1,-0.7,0,-1,-0.6,-0.6,-3.7,-2.1
YPR033C,-5,-3,-4.2,-7.8,-5.6,-3.6,-1.6,-2.7,-2.9,-3.8,-4.9,-3.2,-2.5,-4.9,-2.5,-4.7,-3.8,-3.7,-5.5,-10.3,-4.6,-3.7,0,-4.4,-7.7,-14.7,-7.6,-6.2,-4.9,-5.1,-5.3
YGR203W,-0.3,0,-4.2,-11.6,-10.7,-8.1,-4.5,-12.6,-8.5,-14.5,-6.7,-6.5,-6.5,-10.1,-11.4,-7.6,-5,-3.2,-1.8,-2.4,-4.1,-8.4,-8.9,-9.9,-4.1,-4.6,-6.3,-15.5,-15.6,-12.8,-9.7
YGL205W,-3.6,-7.3,-7.3,-2.2,-5.4,-2,-1.1,-4.1,-3.7,-3.9,-8.1,-10.9,-4.6,-0.8,-1.6,-2.7,-1.6,-1,-0.5,-2,-1.5,-0.1,-2.6,-8,-8,-3.8,-4.8,-5.1,-10.8,-4.7,-5.9
YER125W,-4.2,-7.7,-7.7,-7.1,-7.1,-7.7,-3.7,-5,-3.7,-3.7,-0.4,-0.9,-2.2,-4.2,-1.6,-1.6,-0.1,-0.6,0,-2.4,-4.3,-4,-3.1,-7.4,-10.2,-11.5,-13.5,-6.6,-8.9,-7.8,-7.8
YOR339C,-3.2,-4.9,-8.1,-4.9,-5.2,-4.3,-3,-2.4,-2.6,-3.6,-2.9,-7,-7,-3.1,-2.7,-3.3,-4.4,-3,-1.1,0,0,-5,-5,-7.6,-7.6,-5.1,-5.9,-6.2,-5.2,-6.3,-6.7
YPR144C,-4.8,-4.7,-7.2,-10.9,-9.9,-2.6,0,-2,-2,-3.7,-2.5,-2.7,-2.5,-3.7,-3.7,-6.8,-5.2,-4.7,-5.5,-5.5,-3.6,-0.1,-7,-1.9,-3.4,-1.9,-2.9,-3.5,-4.5,-7.4,-5.9
YBR083W,-4.5,-2.2,-3.8,-5.5,-0.5,-1.8,-5.3,-3.8,-1.8,-5.3,-10,-6.4,-8.4,-5.9,-11.4,-3.6,-2.5,-5.8,0,-1.9,-3.8,-4.4,-5.2,-6.2,-5.6,-2.2,-3.9,-5.1,-3.3,0,-3.1
YGL174W,-3.6,-3.7,-4.2,-3.7,0,-1.3,-2.8,-2.8,-2.6,-2.9,-2.9,-1,-0.5,-2.9,-5,-10.2,-5.7,-3.2,-0.4,0,-2.8,-3.6,-3.1,-2.5,-3.6,-2.6,-2.4,-0.9,-0.9,-5.1,-5.1
YDR480W,-0.8,-1.2,-3.2,-4.8,-3.9,-9.6,-9.8,-12.1,-9.7,-5.3,-5.5,-2.7,-4,-2.5,-4,0,-2.7,-1.4,-2.5,-1,-6.8,-9.2,-6.8,-5.4,-5.9,-4,-0.4,-7.7,-6.5,-3.5,-5.2
YPR017C,-5.9,-5,-6.5,-4.2,-4.2,-2.9,-2.8,-5.9,-7,-6.2,-5.7,-2.8,-6.8,-7.3,-12,-9.2,-9.2,-3.1,-1.8,-4.8,-6,-4.3,-4.4,-5.1,-4.4,-11.5,-4.4,-2.1,-5.1,-3.6,-4.1
YDL147W,-2.7,-4.6,-4.6,-4.2,-4.6,-6.2,-2.1,0,-0.8,-5.7,-7.2,-7.1,-5.4,-5.4,-5.3,-10.6,-5,-5,-3,-2.2,-4.1,-3.4,-1.5,-9.2,-2.1,-3.6,-2.3,-1.2,-0.5,-2.9,-2.2
YOR198C,0,-2.6,-6.8,-7.8,-5.4,-5.7,-2,-4.6,-4.6,-4.5,-3.3,-2.3,-2.3,-1,-1.4,-1.4,-1.6,-2.7,-4.8,-4,-5.6,-3.5,-2.7,-2.7,-2.7,-3.1,-0.5,-1.6,-10.4,-12,-5.2
YBL080C,-5.7,-5.5,-5.5,-1.8,-4.9,-7.3,-10.2,-6.3,-8.5,-5.8,-1.2,0,-1.6,-1.6,-8.1,-8.1,-8.5,-4.2,-2.7,-9.9,-7.9,-7.9,-7.4,-6,-7.2,-6.3,-4,-4.9,-3.2,-1.6,-4.4
YMR305C,-0.5,-1.8,-11.7,-11.7,-11.7,-5,-6.4,-4.3,-8.8,-5.8,-4.2,-10.7,-7.8,-5.7,-10,-5.5,-9.4,-10.3,-9.4,-10,-8.8,-0.3,-0.2,-0.8,0,0,0,-3.7,-6.8,-7.7,-4
YIR013C,-3.8,-3.8,-2.9,-3,-6.4,-10,-6.7,-8.2,-8.2,-6.3,-5.8,-12.6,-9.8,-4.4,-3.4,-3.1,-4.8,-5,-11.4,-11.9,-8.5,-5.3,-1.3,-2.9,-6.9,-7.1,-6.1,-3.8,-1.8,-0.8,-5.1
YOL060C,-5,-5,-5.6,-4.8,-3.2,-3,-2.9,-2.9,-5.8,-2.5,-2.7,-6.3,-8.6,-10.7,-9.8,-11.1,-11.5,-2.4,-3.7,-9.8,-9.8,-7.7,-3.3,-7,-5.7,-5.8,-11.3,-10.8,-3.7,-7.5,-8.8
YOR251C,-0.5,-2.7,-3.9,-3.5,-4.5,-5.6,-5.6,-6.3,-5.8,-3.1,-2.7,-3.3,-3.3,0,-0.2,-2.6,-5.2,-3,-1.4,-0.9,-1.7,-1,-1,-3.4,0,-1,-2.1,-4.2,-4.1,-5.8,-8.6
YMR227C,-0.9,-0.6,-0.6,-3.6,-3.6,-3.4,-3.4,0,-2.4,-4.1,-1.3,0,0,0,-2,-2,-2.8,-0.6,-2.5,-2.5,0,0,-2.2,-3.4,-3.4,-2,-4.8,-5.2,-5.7,-4.2,-6.2
YLR192C,-4.5,-2.2,-6,-9.3,-6,-2.8,-4.9,-7.6,-7.3,-9.2,-4.2,-4.7,-0.8,0,-2.8,-2.8,-5.6,-7.4,-6,-4.4,-1.8,0,0,0,-4.3,-4.3,-5.2,-6.8,-8.4,-6.4,-8
YKL179C,-4,-5.8,-6.3,-3.5,-4.7,-2.8,-1,-0.9,-5.9,-10.3,-2.5,-6.3,-4.5,-4.2,-2.4,-2.4,-2.4,0,0,-0.5,-2.3,-2.3,-9.9,-7.4,-7.4,-3.1,-3.6,-3,-4.9,-4.9,-3
YNL224C,-2.1,-4.8,-5.2,-5,-7.9,-7.9,-5.6,-6.1,-3.3,-0.2,0,-1.2,-1.3,-6.1,-6.9,-8.1,-10.6,-5.4,-3.4,-1.9,-0.2,-1.6,-6.7,-5.6,-5.6,-6.9,-7.6,-5,-4.5,-2.3,-4
YNL164C,-2.2,-3,-5.3,-7,-6.9,-1.5,-5.3,-5,-5.6,-5.6,-5.1,-2.1,-2.4,-2.2,-2.6,-1,-6.2,-3,-3,-5.3,-5.1,-10.9,-10.9,-4.9,-8,-6.5,-3.7,-3.7,-3.6,-6.1,-5.2
YLR274W,-3.7,-7.2,-7.2,-7.5,-5,-3.5,-3.2,-3.1,-6.6,-5.8,-5.1,-5.1,-2.4,-5.6,-5.6,-5.3,-5.5,-5,-5,-1.6,-1.6,0,-0.8,-0.8,-1.8,-1,-4.1,-4.1,-5.6,-8.9,-8.4
YEL032W,-3.9,-3.5,-5.9,-6.7,-8.7,-8.7,-1.2,-2,-3.6,-7.8,-8.1,-4.5,-3.4,-1.1,-0.9,-2.9,0,-4.1,-4.2,-6.2,-6.8,-2.8,-5.1,-1.8,0,-1.6,-2.9,-7.4,-7.4,-9.6,-9.2
YKL023C-A,-4.6,-5.2,-1.9,-0.3,-0.3,0,-0.6,-0.6,-2,-5.9,-1.1,-4.2,-2.1,-3.3,-2.7,-2.7,-2.9,-1.5,-1.3,,,,,,,,,,,,
YHL015W,-2.4,-1.1,-1.1,-0.7,-0.7,-0.7,-6.4,-6.4,-4.7,-6.7,-4.5,-1.8,-2.6,-3.1,-5.4,-4.5,-4.6,-1.6,-5.6,-9.4,-2.8,-4.8,-6.3,-5.4,-2.4,-8.2,-4.2,-4.2,-1.4,-1.4,-6.1
YFR017C,-6,-6,-3.1,-5,-2.1,-2.1,-5.3,-4.5,-7.9,-7.9,-4.4,-5.4,-6.6,-7.4,-4.7,-5.8,-6.1,-7.4,-5.1,-1.8,-8.7,-10.3,-10.2,-12.2,-11.2,-12,-9.8,-4.7,-5.1,-3.2,-0.4
YOR075W,-1.3,-6.6,-3,-4.3,-5.8,-3.6,-3,-2.2,-2.2,-1.2,-2.4,-8.3,-3.2,-3,-3,-6.9,-3.3,-2.5,-1.8,0,0,-1.8,-3.8,-4.3,-3.3,-6.1,-6,-3.2,-3.2,-2.4,-3.1
YBR158W,-3.2,-5.6,-4.8,-5.2,-5,-3.4,-1.8,-5.5,-0.5,0,-4.8,-4.8,-4,-4.8,-4.4,-5.5,-3.5,-0.2,-3.2,-3,-4,-5.9,-5.9,-1.1,-5.3,-5.8,-5.3,-2.4,-3.6,-5.5,-2.7
YGR146C-A,-5.3,-5.8,-7.4,-2.6,-0.8,-1,-9.2,-9.2,-6,-0.7,-3.4,-4,-1.7,,,,,,,,,,,,,,,,,,
YBR197C,-7.7,-6.1,-6,-2,-6.7,-3.1,-6.4,-9.4,-3.1,-3,-0.8,-1.4,-6.5,-7.8,-9.4,-9.4,-2.7,0,-0.2,-0.2,-0.2,-8.8,-8.5,-4.1,-5.6,-4.9,-2.3,-2.9,-6,-3.1,-6.2
YGR086C,-2.1,-4.5,-4.5,-4.5,0,-0.3,-5.1,-14.6,-9.4,-5.1,-5.2,-11.7,-11.2,-7.9,-4.8,-1.8,-3.8,-3.8,-2.9,-2.2,-3.9,-6.5,-6.5,-8.7,-4.9,-4.9,-8.7,-5.1,-5.9,-5.8,-7.5
YLR373C,-3.9,-5.8,-7.2,-6,-3.4,-9.4,-10.2,-9.7,-5.3,-0.6,0,0,-1.6,-7.9,-10.5,-7.6,-9.4,-4.9,-4.4,-14.3,-6.7,-9.7,-5.8,-5,-8.1,-4.9,-5.8,-3.1,-5.4,-7.5,-8.9
YPR079W,-0.5,-0.5,-0.5,-1.1,-4.1,-4.2,-3.6,-6,-9,-8.1,-2.2,-2.2,-0.9,-0.9,-0.9,-4.3,-4.3,-3,-6,-6.9,-3.8,-3.7,0,-7.7,-7.7,-4.6,-4.6,-4.7,-2.8,-8.7,-8.7
YDL004W,-1.5,-1.3,-2.4,-4.2,-6.4,-6.7,-5.1,-4.9,-3.4,-3.6,-3.3,-4.7,-5.8,-6.7,-6.3,-7.1,-8.5,-9.7,-7.8,-5,-3.8,-2.4,-4.1,-3.8,-1.5,-1.7,-1.9,-4.9,-4.2,-8.5,-8
YGR027C,-3.1,-4.4,-9.6,-9.4,-7,-2.4,-3,-3,-4.2,-6.7,-3.1,-5.1,-3.3,-1.5,-2.9,-5.9,-8.5,-8.1,-6.3,-5.6,-7.1,-7.7,-3.7,-4.7,-3.6,-3.5,-0.9,-0.9,-6.3,,
YNL328C,-9,-5.8,-8.7,-4.4,-6.2,-8.6,-8.1,-7.2,-0.2,0,-1.7,-6,-10,-7.6,-7.8,-1.1,-2.8,0,-1.5,-1.7,-2.6,-5.7,-11.1,-4.4,-5.8,-6.6,-6.6,-5.6,-2.4,-0.3,-1.9
YDL237W,-6.5,-7.7,-5.3,-4.2,-4.4,-6.2,-6.9,-3.4,-6.1,-2.7,-2.5,-7.1,-4,-3.5,-3.5,-2.1,-4.6,-7.4,-4,-2.7,-3.3,-2.3,-1.5,-7.4,-7.4,-0.5,0,-2.9,-3.7,-6.2,-6.3
YER056C-A,-2.4,-2.6,0,-2.9,-4.9,-4,-6.5,-6.6,-6,-0.9,-8.5,-12.4,-7.4,-5.3,-7.1,-5.2,-4.1,-1,0,-1.9,-6.6,-4.7,-7.6,-2.7,-2.9,-4.3,-2.3,-8.5,-2.3,-3.1,-6
YJR048W,-5.6,-8.1,-7.9,-6.6,-7.1,-12.8,-11.4,-9.1,-9,-5,-6.4,-5.3,-9.4,-4.5,-5.8,-5.3,-3,-6,-7.9,-3.3,-3.3,-1.8,-1.9,-5.5,-6.8,-4.1,-2.7,-0.3,0,-1.6,
YDR066C,0,-1.1,-3.2,-3.2,-1.7,-1.7,-3.3,-4.2,-4.5,-5.7,-2.3,-6.5,-4.4,-3.5,-2,-3.6,-3.9,-3.8,-1.4,0,-5.4,-4.4,-6,-8,-8.7,-2.2,-2.3,0,-1.8,-1.8,-4.2
YJL076W,-7.1,-7.6,-8.9,-8.8,-9.9,-8.7,-7.1,-1.6,-1.6,-5.7,-8.6,-11.2,-8,-6,-4.9,-3.9,-7.8,-2.3,-4.2,-4.2,-4.4,-1.3,-3.8,-7.3,-3.2,-6,-3.2,-1.3,-2.7,-2.7,-4.7
YIL151C,-5.5,-1.8,-4.8,-4.8,-0.7,-3.2,-4.9,-4.9,-7.2,-7,-2.1,-6.9,-7.9,-3.1,-4.8,-4.3,-7.2,-4.5,-4.5,-7.4,-3.9,-1.3,-1.2,-1.2,-1.2,-1.4,-2.6,-6.6,-3.2,-3.2,-2.1
YDR129C,-0.1,-1.6,-5.2,-3.9,-3.9,-1.3,-1.5,-5.4,-3.1,-3.5,-4,-3.9,-6.1,-5.3,-3,-1.4,-6.5,-11.9,-8.2,-6.2,-10.3,-10.3,-2.8,-0.9,-3.9,-3.9,-7.5,-1.2,0,-6.9,-1.5
YKL073W,-5,-5,-3.8,-8,-7.3,-8.6,-8,-7.9,-9.4,-10.5,-6.5,-5,-4.3,-4.3,-6.8,-5,-8.1,-6.7,-3.3,-7.1,-5.5,-7.3,-5.3,-5.7,-5.2,-9.4,-7.5,-5.4,-1.6,-1.6,-4.8
YGL201C,-2.3,-2.3,0,0,-4.7,-11,-7.4,-8.8,-6.4,-5.2,-1.2,-1.4,-0.9,0,-2.9,-2.9,-1.4,-1.1,-1.8,-4,-8.2,-9.2,-3.8,-6.7,-6.7,-8.2,-6.1,-3.2,-3,-3,-2.9
