ORF,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
YJR110W,0.6945240846578968,0.7072537186423634,0.769,0.7385,0.4957488370003856,0.5578144156017311,0.5225,0.544,0.7425099480852809,0.7285032625182662,0.846,0.769,0.5244754649710964,0.6385644708876471,0.54,0.6659999999999999,0.4632131885576726,0.5514902504148731,0.455,0.52,0.3297906992129809,0.4697617031090549,0.329,0.442
YJR111C,0.6044693556034451,0.6606621230258078,0.655,0.655,0.3250190500000775,0.4800109175161957,0.314,0.458,0.6829327624458182,0.6986778572196122,0.7415,0.7240000000000001,0.7225404783183568,0.7200483580543129,0.7979999999999999,0.7595000000000001,0.3215885247258543,0.4851616366524377,0.35350000000000004,0.47200000000000003,0.3724011726051889,0.5082412787017905,0.3905,0.4955000000000001
YJR112W,0.5466744675803298,0.6430510290168444,0.593,0.638,0.3727303199071219,0.5102817034102723,0.354,0.486,0.6511103614591629,0.6779475428234538,0.7115,0.7040000000000001,0.4799500616289386,0.621092615240285,0.516,0.616,0.4248283903270652,0.5324109917251123,0.436,0.537,0.3232122632248957,0.4895391806094318,0.32299999999999995,0.469
YJR112W-A,0.5870747605005221,0.6556153589249454,0.6,0.647,0.4972382096185902,0.5728443746055283,0.481,0.5579999999999999,0.540973259140431,0.6489447139302479,0.5509999999999999,0.643,0.6221635261384504,0.6563520437456396,0.6335,0.6355,0.4579555601953404,0.5657491882897504,0.45799999999999996,0.5529999999999999,0.5467323055718792,0.588882352659037,0.5055000000000001,0.5565
YJR113C,0.6495423073432031,0.6828989201412726,0.72,0.7190000000000001,0.33695421331708475,0.4778227004102644,0.331,0.448,0.4148248149264945,0.5539019092334199,0.429,0.5225,0.8214502633834811,0.7736776252939322,0.8865000000000001,0.84,0.2056987362077297,0.37505012540465854,0.1845,0.35750000000000004,0.4491540186155977,0.5632111139745642,0.4585,0.5605
YJR116W,0.616292752877407,0.6727688225987702,0.645,0.684,0.3978990108525495,0.5214473949970472,0.401,0.496,0.5697641065558261,0.6378262491988673,0.5725,0.628,0.5456751979887368,0.643657981183677,0.5265,0.639,0.3162709460456963,0.4694828642254536,0.29000000000000004,0.446,0.3562868288780996,0.4995877305535717,0.328,0.4755
YJR117W,0.7495164576377378,0.7418112406788782,0.8240000000000001,0.792,0.5461657821075264,0.6047800879401577,0.561,0.607,0.705119181367265,0.7101084595949501,0.741,0.741,0.7991338525640137,0.7601253289946237,0.889,0.815,0.5130970779966271,0.5702125295503304,0.5205,0.562,0.5711290058769228,0.6222985367039872,0.5914999999999999,0.626
YJR118C,0.5918269739552868,0.697194060027871,0.569,0.7040000000000001,0.3900903397359041,0.5444033578425022,0.385,0.528,0.6742639607268158,0.7186486862453292,0.72,0.785,0.4424414810156016,0.6697521790903875,0.4715,0.667,0.4498652874168584,0.577649290946821,0.45299999999999996,0.5700000000000001,0.3023033392096409,0.5127049924582773,0.292,0.5
YJR119C,0.44210990319481613,0.5641768509173725,0.433,0.5429999999999999,0.42207101069401776,0.546566503129515,0.417,0.525,0.5341486707774084,0.5859675320861099,0.5760000000000001,0.5589999999999999,0.3306312963387671,0.5028283636647877,0.321,0.4920000000000001,0.5284686148708775,0.5805784436360121,0.5760000000000001,0.5545,0.3158006542245014,0.4894686155133696,0.3075,0.475
YJR121W,0.90498492051787,0.8608995992851031,1.0,0.983,0.8188720019068093,0.7854354299492142,0.989,0.91,0.6258802422255714,0.6927706048461825,0.6665,0.7215,0.8873271303873388,0.8664476075401801,0.968,0.952,0.4960955225791254,0.5915591120653402,0.5055000000000001,0.6,0.7455042344516463,0.7420685379126923,0.7975,0.7869999999999999
YJR122W,0.5571868134063547,0.6470120598416911,0.598,0.643,0.348740943489713,0.4845813684561235,0.327,0.446,0.4498127341759956,0.5871680454079399,0.4365,0.5710000000000001,0.5044296976964217,0.647198762246339,0.5814999999999999,0.6509999999999999,0.25503505908808216,0.4098536034422882,0.244,0.3875,0.34470373954474104,0.5058012914563795,0.3045,0.4995
YJR123W,0.958986376272698,0.9193138053637608,1.0,1.0,0.7183674005258601,0.7160598100793092,0.85,0.773,0.9095066788451378,0.8842106397916005,0.9945,0.968,0.9875242392222598,0.9422358546333708,1.0,1.0,0.4566701893396209,0.5738872068698676,0.494,0.5814999999999999,0.8677942792545817,0.7924832279037441,0.9535,0.888
YJR124C,0.4435862791959605,0.5503444739932661,0.447,0.529,0.42962783701036333,0.5373035917403277,0.435,0.505,0.4242625950611559,0.5392272678826616,0.44,0.507,0.4119897013195638,0.5465404681457943,0.3665000000000001,0.531,0.41339194501938986,0.5302434200662421,0.424,0.5045,0.3937318655247944,0.5252047090033667,0.366,0.4985000000000001
YJR125C,0.6327619115437204,0.6820839802508061,0.7040000000000001,0.6735,0.4332535151650137,0.5240380643266839,0.4485,0.507,0.8961245995551831,0.7929175498694258,1.0,0.966,0.5269226876639378,0.642387818218109,0.51,0.6365000000000001,0.6443484022005855,0.6334509419770553,0.677,0.6545000000000001,0.28308403668324283,0.4321182545740967,0.259,0.407
YJR129C,0.5412082345709118,0.6242010124802634,0.556,0.63,0.3709938205925558,0.5025665329474995,0.339,0.475,0.4714609115683047,0.6065531320642072,0.449,0.5985,0.4852830944715094,0.5871802101283576,0.4755,0.5675,0.28777054735958163,0.4574932641709066,0.272,0.425,0.3280050883094214,0.4776582716638758,0.311,0.462
YJR130C,0.6165873626799964,0.6591855416990454,0.69,0.675,0.4293491666810039,0.5257782809773862,0.443,0.5,0.6832231941558258,0.6891481152408185,0.7225,0.7350000000000001,0.6161711136101549,0.6557331655898591,0.7020000000000001,0.6629999999999999,0.4988767200386363,0.5594864604996621,0.5854999999999999,0.5634999999999999,0.4704364441265874,0.5699063267974287,0.5770000000000001,0.5595
YJR132W,0.5174702277853215,0.587410392066106,0.5670000000000001,0.601,0.5174702277853215,0.587410392066106,0.5670000000000001,0.601,0.5115814395377616,0.5714059387208007,0.5165,0.574,0.4340859338677695,0.5476106005298036,0.4635,0.526,0.5115814395377616,0.5714059387208007,0.5165,0.574,0.4340859338677695,0.5476106005298036,0.4635,0.526
YJR133W,0.8392652377647379,0.7910728163967583,0.975,0.905,0.5905053136847476,0.6313883150129558,0.6509999999999999,0.6409999999999999,0.8437375543896136,0.8017992058614125,0.976,0.9435,0.7809925720292622,0.7648628648726569,0.9165,0.8585,0.5965810303375216,0.6464713824769079,0.6425000000000001,0.6799999999999999,0.5378116391418953,0.6060734614189494,0.6085,0.629
YJR134C,0.4001186876917977,0.5611530233910343,0.375,0.542,0.3764479492470207,0.5364005108817307,0.36,0.52,0.4722690246959906,0.5915670742141871,0.4465,0.581,0.6705837031009362,0.6969064523655458,0.7390000000000001,0.7390000000000001,0.4317736970383357,0.5450295739803012,0.3875,0.5,0.6569805348469822,0.6839589759763555,0.708,0.708
YJR135C,0.3784694871551629,0.5383155387528605,0.36,0.52,0.36440437563721023,0.5232407077983354,0.34600000000000003,0.5,0.3706132556489916,0.5493598586573242,0.333,0.521,0.3928285223675425,0.5438096136897885,0.4,0.523,0.3544117619592788,0.5352987992562572,0.32,0.52,0.36964071724097664,0.5177005464667694,0.3765,0.5
YJR135W-A,0.7840382128977376,0.7623330377005917,0.885,0.795,0.4615877047779937,0.5712318491315905,0.455,0.5529999999999999,0.7845315049274779,0.7701428821929183,0.885,0.8109999999999999,0.7896557397415668,0.7643851975853135,0.889,0.7809999999999999,0.4432326668412576,0.5713272196188968,0.44799999999999995,0.5529999999999999,0.4971393688577797,0.5933925865346674,0.4835,0.5920000000000001
YJR136C,0.4235672673163812,0.555567046349829,0.407,0.536,0.4127799845110138,0.544221376877807,0.407,0.522,0.29121329416311176,0.4862401353598532,0.261,0.481,0.3436595157176242,0.5127157915057073,0.333,0.5,0.2903220280890967,0.4827298354940641,0.261,0.481,0.32732602008106604,0.494845811361829,0.3205,0.481
YJR137C,0.7667684547736494,0.7590848812473033,0.857,0.821,0.6595452530927107,0.666441517505584,0.754,0.7090000000000001,0.64181766853523,0.6880231143179244,0.6755,0.7085,0.8290943227220695,0.7977826885596743,0.8945000000000001,0.8905000000000001,0.5109547174803797,0.5766517068074049,0.49200000000000005,0.5665,0.6827992882764012,0.6791904462729962,0.6940000000000001,0.72
YJR138W,0.5873551695598209,0.6531284496813603,0.6525000000000001,0.654,0.4222240898421472,0.5228210106786499,0.422,0.5,0.40794632769016814,0.5226212272784367,0.423,0.5,0.5698396219277118,0.6423315215963774,0.602,0.654,0.24875565248035186,0.39785346064993626,0.2385,0.378,0.343817815789779,0.4919084209404346,0.3065,0.463
YJR139C,0.7864347313141049,0.7756870053116373,0.926,0.84,0.5657485453021159,0.611652932701287,0.591,0.596,0.7191967894690062,0.7383667594867473,0.8465,0.746,0.8799374974954597,0.8359940289379328,0.9865000000000002,0.963,0.44081724821575896,0.5567925675480394,0.4265,0.5379999999999999,0.7013079960145876,0.6791092009104722,0.8009999999999999,0.6925
YJR140C,0.5646333962724761,0.6519106509607812,0.593,0.66,0.3571239430569192,0.5119154098568522,0.35,0.4920000000000001,0.713862253172479,0.7279532839612707,0.8079999999999999,0.8125,0.5213548844590429,0.6183261083780691,0.568,0.606,0.5250921204791679,0.5901841208637588,0.6,0.561,0.26515661270267515,0.44986203506981104,0.2415,0.431
YJR141W,0.4531480313041759,0.592898212050566,0.473,0.5660000000000001,0.34898448738439897,0.4877775402195352,0.337,0.453,0.4641462447116094,0.5856224735558496,0.4625,0.556,0.4593251463685382,0.5935227857529258,0.461,0.5825,0.3758202262146593,0.4949869460651253,0.379,0.448,0.3561978308824031,0.4996447127890599,0.3205,0.4645
YJR142W,0.6499554031402573,0.6865857687672543,0.7115,0.6950000000000001,0.3961889425462861,0.5181437724120711,0.428,0.491,0.554811014434095,0.651728694149995,0.6134999999999999,0.654,0.7636836119238215,0.7272826096462232,0.8325,0.8059999999999999,0.2465576563794593,0.4345995700323947,0.2025,0.408,0.5435343596659712,0.5841092626656801,0.5814999999999999,0.5900000000000001
YJR143C,0.7514493050823357,0.7435298426538638,0.852,0.8095000000000001,0.6219321094961695,0.6482565525778868,0.721,0.6679999999999999,0.4726147156383032,0.5834964444130204,0.502,0.556,0.6422246434653038,0.6945053601324263,0.6595,0.7065000000000001,0.3089844620677599,0.464430984109187,0.295,0.4455,0.566237108393845,0.6055385375178435,0.6459999999999999,0.606
YJR144W,0.6094686520375032,0.6594354571591353,0.77,0.667,0.4356329862839553,0.5379640597206988,0.505,0.517,0.32480546518612397,0.4888140433802988,0.307,0.481,0.864812301516511,0.7888398795150519,0.963,0.926,0.20335037575411868,0.3753731562184219,0.1945,0.353,0.641898516720879,0.6540422631702764,0.73,0.7150000000000001
YJR145C,0.9656556641585836,0.9252899629197257,1.0,1.0,0.7397883991317933,0.7245592257013489,0.8340000000000001,0.7929999999999999,0.9762277537631712,0.927678143985508,1.0,1.0,0.9523720619404245,0.9206169883827484,1.0,1.0,0.7772368693495275,0.7251815996388441,0.8380000000000001,0.8165,0.6779993687505199,0.6802443428391894,0.7855,0.72
YJR147W,0.7537029730645818,,1.0,,0.7537029730645818,,1.0,,0.8235910172675731,0.8625420319921907,1.0,1.0,0.7791645796604999,0.8312378961427878,1.0,1.0,0.8235910172675731,0.8625420319921907,1.0,1.0,0.7791645796604999,0.8312378961427878,1.0,1.0
YJR148W,0.8188188999320363,0.7754300147500185,0.919,0.865,0.5450480733245276,0.6048395596369429,0.5754999999999999,0.6054999999999999,0.6905372174188261,0.7152980476661186,0.7595000000000001,0.7404999999999999,0.7471974827563725,0.7510756422227925,0.8125,0.7845,0.4574173525849296,0.5592588249741913,0.489,0.5429999999999999,0.4193794083987547,0.5610275470829971,0.4185,0.551
YJR150C,0.5233296417629147,0.6600155407420524,0.502,0.6625,0.3586898002042951,0.5184709937109249,0.345,0.503,0.5096299540068754,0.6681568499558671,0.52,0.6695,0.5713014508353401,0.6797029238385063,0.5305,0.667,0.3655352691696391,0.5334529637383983,0.339,0.506,0.3496664468747007,0.5102603148163458,0.3255,0.506
YJR151C,0.4743023258709621,,0.5,,0.3664179410969664,,0.333,,0.6909358922022018,0.7342003464769077,0.6944999999999999,0.7559999999999999,0.5711836656600818,,0.35,,0.3823625810223532,0.5406980190078271,0.3695,0.521,0.5711836656600818,,0.35,
YJR152W,0.6698617691920198,0.6914810819112696,0.727,0.722,0.3810328289912773,0.5119084791658777,0.387,0.489,0.40549688747022095,0.5454729131638438,0.3995,0.531,0.6359585187512609,0.6814807372726446,0.7080000000000001,0.7010000000000001,0.16716707128980288,0.3812881251201188,0.1665,0.3755,0.38722687997132543,0.5217878557788986,0.3595,0.49700000000000005
YJR153W,0.7570445734866237,0.7765028700953233,0.8390000000000001,0.816,0.5828212853989143,0.6468732201985979,0.616,0.648,0.6685771119294852,0.7239472041111563,0.6459999999999999,0.75,0.7349299163797871,0.7471617877662013,0.75,0.7809999999999999,0.4259753731721015,0.5388470879136853,0.45,0.5265,0.5819946667087936,0.6140663195187058,0.6065,0.61
YJR154W,0.6935116557073607,0.7210930925225968,0.7,0.738,0.3673183960829319,0.5031838743383618,0.35750000000000004,0.478,0.5508475375439531,0.6540674887647671,0.5475,0.684,0.6500674686264657,0.6976599704318001,0.667,0.667,0.219394528653019,0.39064122730848017,0.2115,0.366,0.26632681735922265,0.4555204850783922,0.22,0.423
YJR155W,0.7300629752117782,0.7394079973188787,0.7755000000000001,0.764,0.5254037522172849,0.6050694601359929,0.5740000000000001,0.6045,0.7014692074321712,0.7255278333461352,0.688,0.732,0.6698554869466001,0.71369954989566,0.6775,0.73,0.4958649886470154,0.6002039924748457,0.516,0.5865,0.3940445962484569,0.5314031739113271,0.4135,0.503
YJR159W,0.7267176423635967,0.720879853251258,0.81,0.762,0.5497749710941954,0.6035782827500931,0.599,0.607,0.705763957190739,0.7166286909052788,0.826,0.7829999999999999,0.6934287767914573,0.7112095581772652,0.75,0.7305,0.5108486006937181,0.6001642201039361,0.6275,0.5985,0.5008784350911327,0.5803453118314441,0.514,0.5820000000000001
YJR160C,0.6285310893879807,0.6810352764320075,0.68,0.696,0.44900775162652623,0.5663997155045665,0.4855,0.5489999999999999,0.3726815801089761,0.5341093152658601,0.3715,0.5,0.5030773882169123,0.6241626792932802,0.479,0.6065,0.16444629345345202,0.3741513660873885,0.1555,0.3695,0.342624289718561,0.5138668724137185,0.28400000000000003,0.5035000000000001
YJL222W,0.5773669440135127,0.6558791104590893,0.618,0.667,0.4632785086585149,0.5815453725035838,0.467,0.5670000000000001,0.4617657512252606,0.5934032933504405,0.448,0.583,0.7158978912481716,0.7317112760881873,0.833,0.8,0.3790538343158822,0.5247637049746072,0.339,0.5,0.6730592380332943,0.6857402393357768,0.8165,0.767
YJR156C,0.8739440134548896,0.8364771824712197,1.0,0.945,0.703036090867759,0.7137452961071015,0.8220000000000001,0.768,0.9432698704863136,0.852293959245169,1.0,0.9685,0.802865829893609,0.8021522169293079,0.935,0.8640000000000001,0.8395457124198379,0.7529394910903306,0.9355,0.8394999999999999,0.5383309861051305,0.6289848991665121,0.615,0.63
YGL263W,0.4227599046895872,,0.5,,0.3895439159469729,,0.455,,0.3814559952912213,0.5481635652913835,0.3905,0.523,0.4409648154908601,0.5844079466741537,0.5,0.5,0.33410178309558525,0.4829771640876975,0.333,0.45,0.4409648154908601,0.5844079466741537,0.5,0.5
YGL262W,0.4824098798778706,,0.474,,0.4175997281078275,,0.421,,0.4594390195019198,0.6280540453292065,0.48700000000000004,0.62,0.5806635261449363,,0.6165,,0.37171790104738733,0.5474625751752317,0.384,0.518,0.5614881388613363,,0.5605,
YGL258W,0.7268708551785364,0.7389624475007881,0.8,0.8,0.7081880698437489,0.7226489832507257,0.7635000000000001,0.727,0.6803224847983299,0.7164462407743759,0.8,0.8,0.7227541851412127,0.7518327170511068,0.8089999999999999,0.8,0.6725541294064561,0.7073793255835037,0.727,0.727,0.6927859951522057,0.7271150837470071,0.7725,0.727
YGL257C,0.5561280445779705,0.6742864928237711,0.525,0.667,0.2838258662967602,0.4503006891495647,0.261,0.423,0.4216322911241521,0.5999632270580673,0.34600000000000003,0.6,0.561622779556782,0.6732685600871251,0.5,0.667,0.19517926301468635,0.3757966911687504,0.1785,0.3495,0.253584096310688,0.4523055270336543,0.22399999999999998,0.44
YGL256W,0.8843718593492094,0.8202417068772729,0.944,0.922,0.408600965062444,0.5195858787232127,0.4005,0.5,0.8699219797394214,0.8163550763503105,0.9225,0.92,0.8660509825902956,0.8174257251365765,0.908,0.9195,0.3751610357453548,0.4939571016734383,0.3745,0.4795,0.4152318745014912,0.5395221020360292,0.4435,0.5429999999999999
YGL255W,0.538980636586048,0.6211256748091659,0.5615,0.615,0.4580237977197266,0.5614444130277675,0.47700000000000004,0.5355000000000001,0.4326014095353297,0.5543749756358402,0.4065,0.5225,0.6620711506915962,0.6896346071795151,0.6755,0.685,0.3434195348099582,0.4884353676797456,0.341,0.468,0.5694467419202743,0.6202488792157916,0.6379999999999999,0.607
YGL254W,0.4877272399296274,0.6002609380941742,0.471,0.588,0.3530952038507785,0.4811118170925812,0.334,0.464,0.5890352501044193,0.6534558380409513,0.647,0.647,0.4656254355912073,0.5840349170372229,0.4575,0.562,0.4496257647095417,0.5333177928483271,0.4145,0.528,0.2465010481914945,0.42624511053731695,0.2115,0.411
YGL253W,0.8103626098935593,0.8020911853824321,0.9255,0.882,0.4852530507709588,0.5686092939452968,0.4675,0.55,0.7230137710351336,0.7609174095744817,0.8160000000000001,0.8009999999999999,0.7605874226259582,0.7779590999057789,0.882,0.882,0.3964223212739882,0.5267208578139567,0.3955,0.517,0.4693759281753599,0.5516506122533962,0.4415,0.523
YGL252C,0.7733790185080363,0.7284610256887195,0.893,0.821,0.4363054474634168,0.5314279871495435,0.439,0.514,0.9211832649516719,0.7939718287490238,0.965,0.964,0.8455838847349293,0.7514699777888391,0.929,0.857,0.4784732700897346,0.5632420870357877,0.509,0.5325,0.3466925880000861,0.4830787596045542,0.3305,0.4775
YGL251C,0.5305377161223239,0.6285869711446985,0.581,0.617,0.3655744229895589,0.4926793342647954,0.382,0.457,0.3829187398016381,0.5528658031923968,0.3665,0.556,0.3222282950941576,0.4851640720412239,0.29700000000000004,0.4465,0.14145908258758466,0.3389787444841203,0.14200000000000002,0.335,0.15040801798509032,0.341056006469777,0.149,0.337
YGL250W,0.512702481096732,0.6087640166428824,0.536,0.591,0.4771433880063584,0.5750783986472877,0.481,0.556,0.4246792033309103,0.5750809926678424,0.4495,0.556,0.5353323176558074,0.6356056450506369,0.5579999999999999,0.63,0.3456466630040297,0.5007784049742435,0.37,0.481,0.5132568835801872,0.607131356788816,0.5469999999999999,0.593
YGL249W,0.3585367963149339,0.5426223163357256,0.333,0.5379999999999999,0.3585367963149339,0.5426223163357256,0.333,0.5379999999999999,0.353201428431336,0.5514262526455436,0.308,0.5379999999999999,0.39424008360714863,0.5597066196372225,0.385,0.5379999999999999,0.353201428431336,0.5514262526455436,0.308,0.5379999999999999,0.39424008360714863,0.5597066196372225,0.385,0.5379999999999999
YGL248W,0.6165249599326762,0.6577229583103109,0.667,0.667,0.4478953967178895,0.5403333687074142,0.491,0.522,0.6594803041260874,0.6695219092203831,0.7040000000000001,0.7040000000000001,0.6363772749516061,0.6723747135198099,0.7164999999999999,0.7040000000000001,0.479094619433645,0.5418345560086262,0.4945,0.5255000000000001,0.4195878037456028,0.534971686767427,0.4215,0.5135000000000001
